Timestamp,Code,Param,Message
1633703430,81,11,Detector Off  (Veh Det #11)
1633703431,82,10,Detector On  (Veh Det #10)
1633703431,82,16,Detector On  (Veh Det #16)
1633703432,82,12,Detector On  (Veh Det #12)
1633703432,81,16,Detector Off  (Veh Det #16)
1633703432,82,1,Detector On  (Veh Det #1)
1633703432,2,1,Phase Check  (Phase 1)
1633703432,43,1,Phase Call Registered  (Phase 1)
1633703432,81,10,Detector Off  (Veh Det #10)
1633703433,82,15,Detector On  (Veh Det #15)
1633703433,81,12,Detector Off  (Veh Det #12)
1633703434,82,9,Detector On  (Veh Det #9)
1633703435,81,9,Detector Off  (Veh Det #9)
1633703436,82,10,Detector On  (Veh Det #10)
1633703437,81,10,Detector Off  (Veh Det #10)
1633703438,82,10,Detector On  (Veh Det #10)
1633703439,81,10,Detector Off  (Veh Det #10)
1633703439,151,4,Coord Phase Yield Pt  (Phase 4)
1633703439,7,2,Phase Green Term  (Phase 2)
1633703439,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703439,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703439,47,2,Phase Omit Off  (Phase 2)
1633703439,47,4,Phase Omit Off  (Phase 4)
1633703439,49,4,Ped Omit Off  (Ped 4)
1633703439,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703439,151,1,Coord Phase Yield Pt  (Phase 1)
1633703439,151,3,Coord Phase Yield Pt  (Phase 3)
1633703439,2,2,Phase Check  (Phase 2)
1633703439,47,1,Phase Omit Off  (Phase 1)
1633703439,49,1,Ped Omit Off  (Ped 1)
1633703440,82,11,Detector On  (Veh Det #11)
1633703441,81,11,Detector Off  (Veh Det #11)
1633703442,81,2,Detector Off  (Veh Det #2)
1633703443,9,2,Phase End Yellow Cl  (Phase 2)
1633703443,10,2,Phase Begin Red Cl  (Phase 2)
1633703443,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703444,81,1,Detector Off  (Veh Det #1)
1633703444,12,2,Phase Inactive  (Phase 2)
1633703444,11,2,Phase End Red Cl  (Phase 2)
1633703444,0,4,Phase On  (Phase 4)
1633703444,1,4,Phase Begin Green  (Phase 4)
1633703444,44,1,Phase Call Dropped  (Phase 1)
1633703444,65,1,Overlap Off  (Overlap  (Overlap A)
1633703444,31,1,Barrier Term  (Preceding Phase 1)
1633703444,48,4,Ped Omit On  (Ped 4)
1633703444,41,2,Phase Hold Active  (Phase 2)
1633703450,81,15,Detector Off  (Veh Det #15)
1633703450,3,4,Phase Min Complete  (Phase 4)
1633703451,82,15,Detector On  (Veh Det #15)
1633703453,81,15,Detector Off  (Veh Det #15)
1633703454,82,11,Detector On  (Veh Det #11)
1633703455,82,2,Detector On  (Veh Det #2)
1633703455,82,12,Detector On  (Veh Det #12)
1633703456,81,12,Detector Off  (Veh Det #12)
1633703456,81,11,Detector Off  (Veh Det #11)
1633703457,81,13,Detector Off  (Veh Det #13)
1633703459,82,13,Detector On  (Veh Det #13)
1633703462,81,13,Detector Off  (Veh Det #13)
1633703463,46,4,Phase Omit On  (Phase 4)
1633703467,81,4,Detector Off  (Veh Det #4)
1633703467,44,4,Phase Call Dropped  (Phase 4)
1633703467,82,12,Detector On  (Veh Det #12)
1633703468,81,12,Detector Off  (Veh Det #12)
1633703469,7,4,Phase Green Term  (Phase 4)
1633703469,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703469,4,4,Phase Gap Out  (Phase 4)
1633703473,9,4,Phase End Yellow Cl  (Phase 4)
1633703473,10,4,Phase Begin Red Cl  (Phase 4)
1633703474,6,4,Phase Force Off  (Phase 4)
1633703474,12,4,Phase Inactive  (Phase 4)
1633703474,11,4,Phase End Red Cl  (Phase 4)
1633703474,0,2,Phase On  (Phase 2)
1633703474,1,2,Phase Begin Green  (Phase 2)
1633703474,21,2,Ped Begin Walk  (Ped 2)
1633703474,1102,2,Bike Call Off  (Phase 2)
1633703474,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703474,31,1,Barrier Term  (Preceding Phase 1)
1633703475,1103,2,Bike Call On  (Phase 2)
1633703475,48,1,Ped Omit On  (Ped 1)
1633703475,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703477,82,11,Detector On  (Veh Det #11)
1633703479,82,10,Detector On  (Veh Det #10)
1633703480,81,10,Detector Off  (Veh Det #10)
1633703480,46,1,Phase Omit On  (Phase 1)
1633703481,81,11,Detector Off  (Veh Det #11)
1633703482,3,2,Phase Min Complete  (Phase 2)
1633703483,82,14,Detector On  (Veh Det #14)
1633703483,81,2,Detector Off  (Veh Det #2)
1633703483,82,13,Detector On  (Veh Det #13)
1633703484,82,4,Detector On  (Veh Det #4)
1633703484,2,4,Phase Check  (Phase 4)
1633703484,43,4,Phase Call Registered  (Phase 4)
1633703484,81,14,Detector Off  (Veh Det #14)
1633703485,81,13,Detector Off  (Veh Det #13)
1633703485,82,14,Detector On  (Veh Det #14)
1633703486,4,2,Phase Gap Out  (Phase 2)
1633703487,82,16,Detector On  (Veh Det #16)
1633703487,81,16,Detector Off  (Veh Det #16)
1633703487,82,1,Detector On  (Veh Det #1)
1633703487,2,1,Phase Check  (Phase 1)
1633703487,43,1,Phase Call Registered  (Phase 1)
1633703488,81,14,Detector Off  (Veh Det #14)
1633703490,81,1,Detector Off  (Veh Det #1)
1633703490,44,1,Phase Call Dropped  (Phase 1)
1633703491,82,10,Detector On  (Veh Det #10)
1633703492,82,2,Detector On  (Veh Det #2)
1633703492,150,5,Coord Cycle State
1633703492,81,10,Detector Off  (Veh Det #10)
1633703492,150,1,Coord Cycle State
1633703492,82,14,Detector On  (Veh Det #14)
1633703494,81,2,Detector Off  (Veh Det #2)
1633703495,81,14,Detector Off  (Veh Det #14)
1633703497,4,2,Phase Gap Out  (Phase 2)
1633703503,82,16,Detector On  (Veh Det #16)
1633703503,82,1,Detector On  (Veh Det #1)
1633703503,2,1,Phase Check  (Phase 1)
1633703503,43,1,Phase Call Registered  (Phase 1)
1633703503,81,16,Detector Off  (Veh Det #16)
1633703504,22,2,Ped Begin Clearance  (Ped 2)
1633703504,42,2,Phase Hold Released  (Phase 2)
1633703504,46,2,Phase Omit On  (Phase 2)
1633703504,82,10,Detector On  (Veh Det #10)
1633703505,82,2,Detector On  (Veh Det #2)
1633703505,81,10,Detector Off  (Veh Det #10)
1633703507,81,2,Detector Off  (Veh Det #2)
1633703508,81,1,Detector Off  (Veh Det #1)
1633703508,44,1,Phase Call Dropped  (Phase 1)
1633703509,82,13,Detector On  (Veh Det #13)
1633703510,81,13,Detector Off  (Veh Det #13)
1633703510,82,9,Detector On  (Veh Det #9)
1633703510,82,2,Detector On  (Veh Det #2)
1633703511,81,9,Detector Off  (Veh Det #9)
1633703511,82,14,Detector On  (Veh Det #14)
1633703512,81,14,Detector Off  (Veh Det #14)
1633703513,81,2,Detector Off  (Veh Det #2)
1633703514,82,14,Detector On  (Veh Det #14)
1633703514,82,16,Detector On  (Veh Det #16)
1633703514,82,1,Detector On  (Veh Det #1)
1633703514,2,1,Phase Check  (Phase 1)
1633703514,43,1,Phase Call Registered  (Phase 1)
1633703515,82,9,Detector On  (Veh Det #9)
1633703515,81,16,Detector Off  (Veh Det #16)
1633703515,82,2,Detector On  (Veh Det #2)
1633703515,81,9,Detector Off  (Veh Det #9)
1633703516,81,14,Detector Off  (Veh Det #14)
1633703518,81,2,Detector Off  (Veh Det #2)
1633703519,151,4,Coord Phase Yield Pt  (Phase 4)
1633703519,7,2,Phase Green Term  (Phase 2)
1633703519,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703519,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703519,47,2,Phase Omit Off  (Phase 2)
1633703519,47,4,Phase Omit Off  (Phase 4)
1633703519,49,4,Ped Omit Off  (Ped 4)
1633703519,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703519,151,1,Coord Phase Yield Pt  (Phase 1)
1633703519,151,3,Coord Phase Yield Pt  (Phase 3)
1633703519,2,2,Phase Check  (Phase 2)
1633703519,47,1,Phase Omit Off  (Phase 1)
1633703519,49,1,Ped Omit Off  (Ped 1)
1633703520,81,1,Detector Off  (Veh Det #1)
1633703520,44,1,Phase Call Dropped  (Phase 1)
1633703521,82,9,Detector On  (Veh Det #9)
1633703522,82,16,Detector On  (Veh Det #16)
1633703522,81,9,Detector Off  (Veh Det #9)
1633703522,82,1,Detector On  (Veh Det #1)
1633703522,2,1,Phase Check  (Phase 1)
1633703522,43,1,Phase Call Registered  (Phase 1)
1633703522,82,15,Detector On  (Veh Det #15)
1633703522,82,11,Detector On  (Veh Det #11)
1633703522,81,16,Detector Off  (Veh Det #16)
1633703523,82,2,Detector On  (Veh Det #2)
1633703523,9,2,Phase End Yellow Cl  (Phase 2)
1633703523,10,2,Phase Begin Red Cl  (Phase 2)
1633703523,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703523,81,11,Detector Off  (Veh Det #11)
1633703524,12,2,Phase Inactive  (Phase 2)
1633703524,11,2,Phase End Red Cl  (Phase 2)
1633703524,0,4,Phase On  (Phase 4)
1633703524,1,4,Phase Begin Green  (Phase 4)
1633703524,65,1,Overlap Off  (Overlap  (Overlap A)
1633703524,31,1,Barrier Term  (Preceding Phase 1)
1633703524,48,4,Ped Omit On  (Ped 4)
1633703524,41,2,Phase Hold Active  (Phase 2)
1633703525,81,15,Detector Off  (Veh Det #15)
1633703526,82,12,Detector On  (Veh Det #12)
1633703527,81,12,Detector Off  (Veh Det #12)
1633703530,3,4,Phase Min Complete  (Phase 4)
1633703530,82,11,Detector On  (Veh Det #11)
1633703531,81,4,Detector Off  (Veh Det #4)
1633703531,44,4,Phase Call Dropped  (Phase 4)
1633703533,7,4,Phase Green Term  (Phase 4)
1633703533,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703533,4,4,Phase Gap Out  (Phase 4)
1633703533,81,11,Detector Off  (Veh Det #11)
1633703537,9,4,Phase End Yellow Cl  (Phase 4)
1633703537,10,4,Phase Begin Red Cl  (Phase 4)
1633703538,82,12,Detector On  (Veh Det #12)
1633703538,12,4,Phase Inactive  (Phase 4)
1633703538,11,4,Phase End Red Cl  (Phase 4)
1633703538,0,1,Phase On  (Phase 1)
1633703538,1,1,Phase Begin Green  (Phase 1)
1633703538,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703538,31,1,Barrier Term  (Preceding Phase 1)
1633703543,46,4,Phase Omit On  (Phase 4)
1633703544,81,1,Detector Off  (Veh Det #1)
1633703544,44,1,Phase Call Dropped  (Phase 1)
1633703544,3,1,Phase Min Complete  (Phase 1)
1633703546,82,14,Detector On  (Veh Det #14)
1633703546,7,1,Phase Green Term  (Phase 1)
1633703546,8,1,Phase Begin Yellow Cl  (Phase 1)
1633703546,4,1,Phase Gap Out  (Phase 1)
1633703546,6,1,Phase Force Off  (Phase 1)
1633703547,81,14,Detector Off  (Veh Det #14)
1633703547,82,4,Detector On  (Veh Det #4)
1633703547,2,4,Phase Check  (Phase 4)
1633703547,43,4,Phase Call Registered  (Phase 4)
1633703550,9,1,Phase End Yellow Cl  (Phase 1)
1633703550,10,1,Phase Begin Red Cl  (Phase 1)
1633703551,12,1,Phase Inactive  (Phase 1)
1633703551,11,1,Phase End Red Cl  (Phase 1)
1633703551,0,2,Phase On  (Phase 2)
1633703551,1,2,Phase Begin Green  (Phase 2)
1633703551,21,2,Ped Begin Walk  (Ped 2)
1633703551,1102,2,Bike Call Off  (Phase 2)
1633703551,1103,2,Bike Call On  (Phase 2)
1633703554,48,1,Ped Omit On  (Ped 1)
1633703555,81,12,Detector Off  (Veh Det #12)
1633703555,82,10,Detector On  (Veh Det #10)
1633703556,81,10,Detector Off  (Veh Det #10)
1633703556,46,1,Phase Omit On  (Phase 1)
1633703556,82,11,Detector On  (Veh Det #11)
1633703558,81,11,Detector Off  (Veh Det #11)
1633703558,82,12,Detector On  (Veh Det #12)
1633703559,3,2,Phase Min Complete  (Phase 2)
1633703559,81,12,Detector Off  (Veh Det #12)
1633703559,82,11,Detector On  (Veh Det #11)
1633703561,81,11,Detector Off  (Veh Det #11)
1633703561,82,11,Detector On  (Veh Det #11)
1633703562,81,11,Detector Off  (Veh Det #11)
1633703565,81,2,Detector Off  (Veh Det #2)
1633703566,82,16,Detector On  (Veh Det #16)
1633703567,81,16,Detector Off  (Veh Det #16)
1633703567,82,16,Detector On  (Veh Det #16)
1633703567,81,16,Detector Off  (Veh Det #16)
1633703567,82,1,Detector On  (Veh Det #1)
1633703567,2,1,Phase Check  (Phase 1)
1633703567,4,2,Phase Gap Out  (Phase 2)
1633703567,43,1,Phase Call Registered  (Phase 1)
1633703571,82,14,Detector On  (Veh Det #14)
1633703571,81,1,Detector Off  (Veh Det #1)
1633703571,81,4,Detector Off  (Veh Det #4)
1633703571,44,1,Phase Call Dropped  (Phase 1)
1633703572,82,4,Detector On  (Veh Det #4)
1633703572,150,5,Coord Cycle State
1633703572,150,1,Coord Cycle State
1633703572,81,14,Detector Off  (Veh Det #14)
1633703577,81,4,Detector Off  (Veh Det #4)
1633703579,82,9,Detector On  (Veh Det #9)
1633703579,82,2,Detector On  (Veh Det #2)
1633703580,81,9,Detector Off  (Veh Det #9)
1633703581,82,12,Detector On  (Veh Det #12)
1633703582,81,12,Detector Off  (Veh Det #12)
1633703583,82,12,Detector On  (Veh Det #12)
1633703584,22,2,Ped Begin Clearance  (Ped 2)
1633703584,42,2,Phase Hold Released  (Phase 2)
1633703584,46,2,Phase Omit On  (Phase 2)
1633703584,81,12,Detector Off  (Veh Det #12)
1633703585,82,11,Detector On  (Veh Det #11)
1633703586,81,11,Detector Off  (Veh Det #11)
1633703587,81,2,Detector Off  (Veh Det #2)
1633703588,82,11,Detector On  (Veh Det #11)
1633703588,82,2,Detector On  (Veh Det #2)
1633703588,81,11,Detector Off  (Veh Det #11)
1633703589,82,11,Detector On  (Veh Det #11)
1633703590,81,11,Detector Off  (Veh Det #11)
1633703591,82,10,Detector On  (Veh Det #10)
1633703591,82,14,Detector On  (Veh Det #14)
1633703591,82,12,Detector On  (Veh Det #12)
1633703592,81,10,Detector Off  (Veh Det #10)
1633703592,81,12,Detector Off  (Veh Det #12)
1633703592,82,4,Detector On  (Veh Det #4)
1633703593,81,14,Detector Off  (Veh Det #14)
1633703595,82,13,Detector On  (Veh Det #13)
1633703596,82,16,Detector On  (Veh Det #16)
1633703596,81,13,Detector Off  (Veh Det #13)
1633703596,82,11,Detector On  (Veh Det #11)
1633703597,81,16,Detector Off  (Veh Det #16)
1633703597,82,1,Detector On  (Veh Det #1)
1633703597,2,1,Phase Check  (Phase 1)
1633703597,43,1,Phase Call Registered  (Phase 1)
1633703597,81,11,Detector Off  (Veh Det #11)
1633703598,82,14,Detector On  (Veh Det #14)
1633703598,82,10,Detector On  (Veh Det #10)
1633703599,82,9,Detector On  (Veh Det #9)
1633703599,81,10,Detector Off  (Veh Det #10)
1633703599,81,9,Detector Off  (Veh Det #9)
1633703599,82,9,Detector On  (Veh Det #9)
1633703599,151,4,Coord Phase Yield Pt  (Phase 4)
1633703599,7,2,Phase Green Term  (Phase 2)
1633703599,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703599,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703599,47,2,Phase Omit Off  (Phase 2)
1633703599,47,4,Phase Omit Off  (Phase 4)
1633703599,49,4,Ped Omit Off  (Ped 4)
1633703599,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703599,151,1,Coord Phase Yield Pt  (Phase 1)
1633703599,151,3,Coord Phase Yield Pt  (Phase 3)
1633703599,2,2,Phase Check  (Phase 2)
1633703599,47,1,Phase Omit Off  (Phase 1)
1633703599,49,1,Ped Omit Off  (Ped 1)
1633703599,81,9,Detector Off  (Veh Det #9)
1633703601,82,10,Detector On  (Veh Det #10)
1633703601,81,10,Detector Off  (Veh Det #10)
1633703603,82,13,Detector On  (Veh Det #13)
1633703603,9,2,Phase End Yellow Cl  (Phase 2)
1633703603,10,2,Phase Begin Red Cl  (Phase 2)
1633703603,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703603,82,10,Detector On  (Veh Det #10)
1633703603,81,2,Detector Off  (Veh Det #2)
1633703604,81,13,Detector Off  (Veh Det #13)
1633703604,82,11,Detector On  (Veh Det #11)
1633703604,82,2,Detector On  (Veh Det #2)
1633703604,12,2,Phase Inactive  (Phase 2)
1633703604,11,2,Phase End Red Cl  (Phase 2)
1633703604,0,4,Phase On  (Phase 4)
1633703604,1,4,Phase Begin Green  (Phase 4)
1633703604,65,1,Overlap Off  (Overlap  (Overlap A)
1633703604,31,1,Barrier Term  (Preceding Phase 1)
1633703604,48,4,Ped Omit On  (Ped 4)
1633703604,41,2,Phase Hold Active  (Phase 2)
1633703604,81,10,Detector Off  (Veh Det #10)
1633703606,81,11,Detector Off  (Veh Det #11)
1633703606,82,10,Detector On  (Veh Det #10)
1633703606,82,12,Detector On  (Veh Det #12)
1633703607,81,10,Detector Off  (Veh Det #10)
1633703607,81,12,Detector Off  (Veh Det #12)
1633703610,81,14,Detector Off  (Veh Det #14)
1633703610,3,4,Phase Min Complete  (Phase 4)
1633703611,82,13,Detector On  (Veh Det #13)
1633703611,82,14,Detector On  (Veh Det #14)
1633703612,81,13,Detector Off  (Veh Det #13)
1633703614,81,14,Detector Off  (Veh Det #14)
1633703615,82,13,Detector On  (Veh Det #13)
1633703616,81,13,Detector Off  (Veh Det #13)
1633703619,81,4,Detector Off  (Veh Det #4)
1633703619,44,4,Phase Call Dropped  (Phase 4)
1633703622,7,4,Phase Green Term  (Phase 4)
1633703622,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703622,4,4,Phase Gap Out  (Phase 4)
1633703623,46,4,Phase Omit On  (Phase 4)
1633703626,9,4,Phase End Yellow Cl  (Phase 4)
1633703626,10,4,Phase Begin Red Cl  (Phase 4)
1633703627,12,4,Phase Inactive  (Phase 4)
1633703627,11,4,Phase End Red Cl  (Phase 4)
1633703627,0,1,Phase On  (Phase 1)
1633703627,1,1,Phase Begin Green  (Phase 1)
1633703627,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703627,31,1,Barrier Term  (Preceding Phase 1)
1633703628,82,15,Detector On  (Veh Det #15)
1633703630,82,4,Detector On  (Veh Det #4)
1633703630,2,4,Phase Check  (Phase 4)
1633703630,43,4,Phase Call Registered  (Phase 4)
1633703631,81,1,Detector Off  (Veh Det #1)
1633703631,44,1,Phase Call Dropped  (Phase 1)
1633703631,81,15,Detector Off  (Veh Det #15)
1633703631,82,12,Detector On  (Veh Det #12)
1633703632,4,1,Phase Gap Out  (Phase 1)
1633703633,7,1,Phase Green Term  (Phase 1)
1633703633,8,1,Phase Begin Yellow Cl  (Phase 1)
1633703633,3,1,Phase Min Complete  (Phase 1)
1633703634,81,12,Detector Off  (Veh Det #12)
1633703635,6,1,Phase Force Off  (Phase 1)
1633703637,9,1,Phase End Yellow Cl  (Phase 1)
1633703637,10,1,Phase Begin Red Cl  (Phase 1)
1633703637,46,1,Phase Omit On  (Phase 1)
1633703638,12,1,Phase Inactive  (Phase 1)
1633703638,11,1,Phase End Red Cl  (Phase 1)
1633703638,0,2,Phase On  (Phase 2)
1633703638,1,2,Phase Begin Green  (Phase 2)
1633703638,21,2,Ped Begin Walk  (Ped 2)
1633703638,1102,2,Bike Call Off  (Phase 2)
1633703638,1103,2,Bike Call On  (Phase 2)
1633703641,82,14,Detector On  (Veh Det #14)
1633703642,82,11,Detector On  (Veh Det #11)
1633703642,81,14,Detector Off  (Veh Det #14)
1633703644,81,11,Detector Off  (Veh Det #11)
1633703644,82,12,Detector On  (Veh Det #12)
1633703644,82,11,Detector On  (Veh Det #11)
1633703645,81,12,Detector Off  (Veh Det #12)
1633703646,3,2,Phase Min Complete  (Phase 2)
1633703646,81,11,Detector Off  (Veh Det #11)
1633703649,81,2,Detector Off  (Veh Det #2)
1633703649,82,16,Detector On  (Veh Det #16)
1633703650,82,1,Detector On  (Veh Det #1)
1633703650,2,1,Phase Check  (Phase 1)
1633703650,43,1,Phase Call Registered  (Phase 1)
1633703650,81,16,Detector Off  (Veh Det #16)
1633703651,82,2,Detector On  (Veh Det #2)
1633703651,81,2,Detector Off  (Veh Det #2)
1633703652,82,11,Detector On  (Veh Det #11)
1633703652,82,2,Detector On  (Veh Det #2)
1633703652,150,5,Coord Cycle State
1633703652,48,1,Ped Omit On  (Ped 1)
1633703652,150,1,Coord Cycle State
1633703652,81,11,Detector Off  (Veh Det #11)
1633703654,81,2,Detector Off  (Veh Det #2)
1633703654,82,11,Detector On  (Veh Det #11)
1633703654,82,12,Detector On  (Veh Det #12)
1633703654,82,2,Detector On  (Veh Det #2)
1633703654,81,12,Detector Off  (Veh Det #12)
1633703654,81,1,Detector Off  (Veh Det #1)
1633703654,44,1,Phase Call Dropped  (Phase 1)
1633703655,81,11,Detector Off  (Veh Det #11)
1633703655,82,12,Detector On  (Veh Det #12)
1633703655,81,12,Detector Off  (Veh Det #12)
1633703656,81,2,Detector Off  (Veh Det #2)
1633703658,82,10,Detector On  (Veh Det #10)
1633703658,82,2,Detector On  (Veh Det #2)
1633703659,81,10,Detector Off  (Veh Det #10)
1633703661,81,2,Detector Off  (Veh Det #2)
1633703662,82,10,Detector On  (Veh Det #10)
1633703662,82,2,Detector On  (Veh Det #2)
1633703662,81,10,Detector Off  (Veh Det #10)
1633703664,22,2,Ped Begin Clearance  (Ped 2)
1633703664,42,2,Phase Hold Released  (Phase 2)
1633703664,46,2,Phase Omit On  (Phase 2)
1633703664,81,2,Detector Off  (Veh Det #2)
1633703665,82,16,Detector On  (Veh Det #16)
1633703665,81,16,Detector Off  (Veh Det #16)
1633703665,82,1,Detector On  (Veh Det #1)
1633703665,2,1,Phase Check  (Phase 1)
1633703665,43,1,Phase Call Registered  (Phase 1)
1633703667,4,2,Phase Gap Out  (Phase 2)
1633703668,81,1,Detector Off  (Veh Det #1)
1633703668,44,1,Phase Call Dropped  (Phase 1)
1633703672,82,10,Detector On  (Veh Det #10)
1633703672,82,2,Detector On  (Veh Det #2)
1633703673,81,10,Detector Off  (Veh Det #10)
1633703674,82,9,Detector On  (Veh Det #9)
1633703674,81,9,Detector Off  (Veh Det #9)
1633703675,82,10,Detector On  (Veh Det #10)
1633703675,82,9,Detector On  (Veh Det #9)
1633703676,82,14,Detector On  (Veh Det #14)
1633703676,81,9,Detector Off  (Veh Det #9)
1633703676,81,10,Detector Off  (Veh Det #10)
1633703676,82,9,Detector On  (Veh Det #9)
1633703677,81,14,Detector Off  (Veh Det #14)
1633703677,82,16,Detector On  (Veh Det #16)
1633703677,81,9,Detector Off  (Veh Det #9)
1633703677,82,1,Detector On  (Veh Det #1)
1633703677,2,1,Phase Check  (Phase 1)
1633703677,43,1,Phase Call Registered  (Phase 1)
1633703677,81,16,Detector Off  (Veh Det #16)
1633703678,81,2,Detector Off  (Veh Det #2)
1633703678,82,10,Detector On  (Veh Det #10)
1633703679,82,2,Detector On  (Veh Det #2)
1633703679,151,4,Coord Phase Yield Pt  (Phase 4)
1633703679,7,2,Phase Green Term  (Phase 2)
1633703679,8,2,Phase Begin Yellow Cl  (Phase 2)
1633703679,23,2,Ped Begin Don’t Walk  (Ped 2)
1633703679,47,2,Phase Omit Off  (Phase 2)
1633703679,47,4,Phase Omit Off  (Phase 4)
1633703679,49,4,Ped Omit Off  (Ped 4)
1633703679,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A)
1633703679,82,11,Detector On  (Veh Det #11)
1633703679,151,1,Coord Phase Yield Pt  (Phase 1)
1633703679,151,3,Coord Phase Yield Pt  (Phase 3)
1633703679,2,2,Phase Check  (Phase 2)
1633703679,47,1,Phase Omit Off  (Phase 1)
1633703679,49,1,Ped Omit Off  (Ped 1)
1633703679,81,10,Detector Off  (Veh Det #10)
1633703680,81,11,Detector Off  (Veh Det #11)
1633703681,82,10,Detector On  (Veh Det #10)
1633703681,81,2,Detector Off  (Veh Det #2)
1633703681,82,11,Detector On  (Veh Det #11)
1633703681,81,10,Detector Off  (Veh Det #10)
1633703681,82,2,Detector On  (Veh Det #2)
1633703681,82,13,Detector On  (Veh Det #13)
1633703682,81,13,Detector Off  (Veh Det #13)
1633703682,82,9,Detector On  (Veh Det #9)
1633703682,81,11,Detector Off  (Veh Det #11)
1633703683,82,10,Detector On  (Veh Det #10)
1633703683,9,2,Phase End Yellow Cl  (Phase 2)
1633703683,10,2,Phase Begin Red Cl  (Phase 2)
1633703683,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703683,81,9,Detector Off  (Veh Det #9)
1633703684,82,13,Detector On  (Veh Det #13)
1633703684,81,10,Detector Off  (Veh Det #10)
1633703684,12,2,Phase Inactive  (Phase 2)
1633703684,11,2,Phase End Red Cl  (Phase 2)
1633703684,0,4,Phase On  (Phase 4)
1633703684,1,4,Phase Begin Green  (Phase 4)
1633703684,65,1,Overlap Off  (Overlap  (Overlap A)
1633703684,31,1,Barrier Term  (Preceding Phase 1)
1633703684,48,4,Ped Omit On  (Ped 4)
1633703684,41,2,Phase Hold Active  (Phase 2)
1633703684,81,13,Detector Off  (Veh Det #13)
1633703685,82,10,Detector On  (Veh Det #10)
1633703686,82,14,Detector On  (Veh Det #14)
1633703687,81,1,Detector Off  (Veh Det #1)
1633703687,44,1,Phase Call Dropped  (Phase 1)
1633703687,81,10,Detector Off  (Veh Det #10)
1633703687,82,11,Detector On  (Veh Det #11)
1633703688,82,12,Detector On  (Veh Det #12)
1633703688,81,11,Detector Off  (Veh Det #11)
1633703689,81,12,Detector Off  (Veh Det #12)
1633703690,3,4,Phase Min Complete  (Phase 4)
1633703690,82,12,Detector On  (Veh Det #12)
1633703691,81,12,Detector Off  (Veh Det #12)
1633703692,81,14,Detector Off  (Veh Det #14)
1633703693,82,14,Detector On  (Veh Det #14)
1633703695,81,14,Detector Off  (Veh Det #14)
1633703696,82,13,Detector On  (Veh Det #13)
1633703697,81,13,Detector Off  (Veh Det #13)
1633703699,82,11,Detector On  (Veh Det #11)
1633703699,82,12,Detector On  (Veh Det #12)
1633703700,81,12,Detector Off  (Veh Det #12)
1633703701,82,14,Detector On  (Veh Det #14)
1633703701,81,4,Detector Off  (Veh Det #4)
1633703701,44,4,Phase Call Dropped  (Phase 4)
1633703701,81,14,Detector Off  (Veh Det #14)
1633703703,46,4,Phase Omit On  (Phase 4)
1633703704,7,4,Phase Green Term  (Phase 4)
1633703704,8,4,Phase Begin Yellow Cl  (Phase 4)
1633703704,4,4,Phase Gap Out  (Phase 4)
1633703706,82,12,Detector On  (Veh Det #12)
1633703708,9,4,Phase End Yellow Cl  (Phase 4)
1633703708,10,4,Phase Begin Red Cl  (Phase 4)
1633703709,12,4,Phase Inactive  (Phase 4)
1633703709,11,4,Phase End Red Cl  (Phase 4)
1633703709,0,2,Phase On  (Phase 2)
1633703709,1,2,Phase Begin Green  (Phase 2)
1633703709,21,2,Ped Begin Walk  (Ped 2)
1633703709,1102,2,Bike Call Off  (Phase 2)
1633703709,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A)
1633703709,31,1,Barrier Term  (Preceding Phase 1)
1633703709,1103,2,Bike Call On  (Phase 2)
1633703709,61,1,Overlap Begin Green  (Overlap  (Overlap A)
1633703713,81,11,Detector Off  (Veh Det #11)
1633703713,81,12,Detector Off  (Veh Det #12)
1633703714,48,1,Ped Omit On  (Ped 1)
1633703715,82,14,Detector On  (Veh Det #14)
1633703716,82,4,Detector On  (Veh Det #4)
1633703716,82,11,Detector On  (Veh Det #11)
1633703716,2,4,Phase Check  (Phase 4)
1633703716,43,4,Phase Call Registered  (Phase 4)
1633703716,46,1,Phase Omit On  (Phase 1)
