Data,,,Translation,Help Functions,,,,,,,,,Code,Formatting
1633710955,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710955,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710955,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710955,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710956,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710956,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710956,3,4,Phase Min Complete  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710957,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710957,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710957,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710957,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710957,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710957,22,4,Ped Begin Clearance  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710958,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710958,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710959,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710960,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710960,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710963,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710964,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710966,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710967,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710967,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710968,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710969,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710969,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710969,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710970,46,4,Phase Omit On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710970,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710976,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710976,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710978,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710978,23,4,Ped Begin Don’t Walk  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710979,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710981,7,4,Phase Green Term  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710981,8,4,Phase Begin Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710981,6,4,Phase Force Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710981,2,4,Phase Check  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710983,46,1,Phase Omit On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710983,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710984,82,13,Detector On  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710984,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710985,9,4,Phase End Yellow Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710985,10,4,Phase Begin Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710985,81,13,Detector Off  (Veh Det #13),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710986,12,4,Phase Inactive  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710986,11,4,Phase End Red Cl  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710986,0,1,Phase On  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710986,1,1,Phase Begin Green  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710986,61,1,Overlap Begin Green  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710986,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710991,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710991,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710992,3,1,Phase Min Complete  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710993,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710993,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710994,7,1,Phase Green Term  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710994,8,1,Phase Begin Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710994,6,1,Phase Force Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710994,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710995,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710995,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710995,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710995,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710995,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710995,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710996,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710996,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710997,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710997,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710998,9,1,Phase End Yellow Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710998,10,1,Phase Begin Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710998,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710998,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710998,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710998,81,1,Detector Off  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710998,44,1,Phase Call Dropped  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,150,5,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633710999,12,1,Phase Inactive  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,11,1,Phase End Red Cl  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,0,2,Phase On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,1,2,Phase Begin Green  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,21,2,Ped Begin Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,1102,2,Bike Call Off  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,48,1,Ped Omit On  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,150,1,Coord Cycle State,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1633710999,1103,2,Bike Call On  (Phase 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633710999,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710999,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710999,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633710999,82,16,Detector On  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711000,82,1,Detector On  (Veh Det #1),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711000,2,1,Phase Check  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711000,43,1,Phase Call Registered  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711000,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711000,81,16,Detector Off  (Veh Det #16),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711005,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711007,3,2,Phase Min Complete  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711007,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711008,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711009,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711010,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711012,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711013,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711013,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711013,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711015,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711015,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711016,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711016,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711018,82,14,Detector On  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711018,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711019,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711019,81,14,Detector Off  (Veh Det #14),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711019,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711020,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711020,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711020,22,2,Ped Begin Clearance  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711020,42,2,Phase Hold Released  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711020,46,2,Phase Omit On  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711021,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711021,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711022,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711022,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711023,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711023,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711023,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711023,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711023,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711024,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711024,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711024,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711025,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711026,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711027,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
#VALUE!,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711027,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711028,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711028,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711028,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711028,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711029,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711029,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711029,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711030,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711031,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711032,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711032,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711033,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711034,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711034,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711034,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711035,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711035,151,4,Coord Phase Yield Pt  (Phase 4),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,7,2,Phase Green Term  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,8,2,Phase Begin Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,23,2,Ped Begin Don’t Walk  (Ped 2),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,47,2,Phase Omit Off  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,47,4,Phase Omit Off  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,49,4,Ped Omit Off  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,63,1,Overlap Begin Yellow Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,151,1,Coord Phase Yield Pt  (Phase 1),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,151,3,Coord Phase Yield Pt  (Phase 3),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,2,2,Phase Check  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,47,1,Phase Omit Off  (Phase 1),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711035,49,1,Ped Omit Off  (Ped 1),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711036,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711037,81,2,Detector Off  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711037,81,9,Detector Off  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711037,82,2,Detector On  (Veh Det #2),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711039,9,2,Phase End Yellow Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711039,10,2,Phase Begin Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711039,64,1,Overlap Begin Red Cl  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,82,11,Detector On  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711040,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711040,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711040,12,2,Phase Inactive  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,11,2,Phase End Red Cl  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,0,4,Phase On  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,1,4,Phase Begin Green  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,65,1,Overlap Off  (Overlap  (Overlap A),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,31,1,Barrier Term  (Preceding Phase 1),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,48,4,Ped Omit On  (Ped 4),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711040,41,2,Phase Hold Active  (Phase 2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711042,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711042,82,12,Detector On  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711043,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711043,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711044,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711044,81,12,Detector Off  (Veh Det #12),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711045,81,4,Detector Off  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711045,44,4,Phase Call Dropped  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711045,81,11,Detector Off  (Veh Det #11),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711046,3,4,Phase Min Complete  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711046,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711047,82,4,Detector On  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711047,43,4,Phase Call Registered  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711047,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711047,81,15,Detector Off  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711047,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711048,82,10,Detector On  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711048,81,4,Detector Off  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711048,44,4,Phase Call Dropped  (Phase 4),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1633711049,81,10,Detector Off  (Veh Det #10),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711050,82,9,Detector On  (Veh Det #9),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711050,82,15,Detector On  (Veh Det #15),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
1633711050,82,4,Detector On  (Veh Det #4),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
