Data,,,Translation,,Code,Formatting
1633707984,81,11,Detector Off  (Veh Det #10),,,
1633707984,81,10,Detector On  (Veh Det #10),,,
1633707984,82,10,Phase End Yellow Cl  (Phase 2),,,
1633707984,9,2,Phase Begin Red Cl  (Phase 2),,,
1633707984,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633707984,64,1,Detector Off  (Veh Det #16),,,
1633707984,81,16,Detector On  (Veh Det #9),,,
1633707984,82,9,Detector Off  (Veh Det #10),,,
1633707985,81,10,Detector Off  (Veh Det #9),,,
1633707985,81,9,Detector On  (Veh Det #9),,,
1633707985,82,9,Detector On  (Veh Det #16),,,
1633707985,82,16,Phase Inactive  (Phase 2),,,
1633707985,12,2,Phase End Red Cl  (Phase 2),,,
1633707985,11,2,Phase On  (Phase 4),,,
1633707985,0,4,Phase Begin Green  (Phase 4),,,
1633707985,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633707985,65,1,Barrier Term  (Preceding Phase 1),,,
1633707985,31,1,Ped Omit On  (Ped 4),,,
1633707985,48,4,Phase Hold Active  (Phase 2),,,
1633707985,41,2,Detector Off  (Veh Det #9),,,
1633707985,81,9,Detector Off  (Veh Det #16),,,
1633707986,81,16,Detector On  (Veh Det #16),,,
1633707986,82,16,Detector On  (Veh Det #9),,,
1633707986,82,9,Detector On  (Veh Det #12),,,
1633707986,82,12,Detector Off  (Veh Det #9),,,
1633707986,81,9,Detector Off  (Veh Det #16),,,
1633707987,81,16,Detector Off  (Veh Det #12),,,
1633707989,81,12,Detector On  (Veh Det #9),,,
1633707990,82,9,Detector Off  (Veh Det #9),,,
1633707990,81,9,Detector On  (Veh Det #9),,,
1633707990,82,9,Detector Off  (Veh Det #14),,,
1633707990,81,14,Detector Off  (Veh Det #9),,,
1633707991,81,9,Detector Off  (Veh Det #15),,,
1633707991,81,15,Detector On  (Veh Det #16),,,
1633707991,82,16,Detector Off  (Veh Det #16),,,
1633707991,81,16,Phase Min Complete  (Phase 4),,,
1633707992,3,4,Detector On  (Veh Det #11),,,
1633707992,82,11,Detector On  (Veh Det #14),,,
1633707992,82,14,Detector On  (Veh Det #16),,,
1633707993,82,16,Detector Off  (Veh Det #14),,,
1633707994,81,14,Detector On  (Veh Det #13),,,
1633707994,82,13,Detector Off  (Veh Det #11),,,
1633707994,81,11,Detector Off  (Veh Det #13),,,
1633707994,81,13,Detector On  (Veh Det #13),,,
1633707994,82,13,Detector On  (Veh Det #14),,,
1633707995,82,14,Detector Off  (Veh Det #13),,,
1633707995,81,13,Detector Off  (Veh Det #14),,,
1633707996,81,14,Detector Off  (Veh Det #16),,,
1633707996,81,16,Detector On  (Veh Det #14),,,
1633707996,82,14,Detector On  (Veh Det #16),,,
1633707997,82,16,Detector On  (Veh Det #13),,,
1633707997,82,13,Detector Off  (Veh Det #13),,,
1633707998,81,13,Detector On  (Veh Det #11),,,
1633707998,82,11,Detector Off  (Veh Det #14),,,
1633707999,81,14,Detector Off  (Veh Det #16),,,
1633708000,81,16,Detector Off  (Veh Det #11),,,
1633708001,81,11,Detector On  (Veh Det #16),,,
1633708003,82,16,Detector Off  (Veh Det #4),,,
1633708003,81,4,Phase Call Dropped  (Phase 4),,,
1633708004,44,4,Phase Omit On  (Phase 4),,,
1633708005,46,4,Phase Green Term  (Phase 4),,,
1633708005,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633708005,8,4,Phase Gap Out  (Phase 4),,,
1633708009,4,4,Phase End Yellow Cl  (Phase 4),,,
1633708009,9,4,Phase Begin Red Cl  (Phase 4),,,
1633708010,10,4,Phase Inactive  (Phase 4),,,
1633708010,12,4,Phase End Red Cl  (Phase 4),,,
1633708010,11,4,Phase On  (Phase 1),,,
1633708010,0,1,Phase Begin Green  (Phase 1),,,
1633708010,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633708010,61,1,Barrier Term  (Preceding Phase 1),,,
1633708015,31,1,Detector On  (Veh Det #15),,,
1633708015,82,15,Ped Omit On  (Ped 1),,,
1633708016,48,1,Detector Off  (Veh Det #16),,,
1633708016,81,16,Detector Off  (Veh Det #15),,,
1633708016,81,15,Detector On  (Veh Det #16),,,
1633708016,82,16,Phase Min Complete  (Phase 1),,,
1633708017,3,1,Detector Off  (Veh Det #16),,,
1633708017,81,16,Detector On  (Veh Det #15),,,
1633708017,82,15,Phase Omit On  (Phase 1),,,
1633708018,46,1,Detector On  (Veh Det #4),,,
1633708018,82,4,Phase Check  (Phase 4),,,
1633708018,2,4,Phase Call Registered  (Phase 4),,,
1633708019,43,4,Phase Green Term  (Phase 1),,,
1633708019,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633708019,8,1,Phase Force Off  (Phase 1),,,
1633708019,6,1,Phase Check  (Phase 1),,,
1633708020,2,1,Detector On  (Veh Det #9),,,
1633708020,82,9,Detector Off  (Veh Det #15),,,
1633708020,81,15,Detector Off  (Veh Det #9),,,
1633708020,81,9,Detector Off  (Veh Det #1),,,
1633708020,81,1,Phase Call Dropped  (Phase 1),,,
1633708023,44,1,Phase End Yellow Cl  (Phase 1),,,
1633708023,9,1,Phase Begin Red Cl  (Phase 1),,,
1633708024,10,1,Phase Inactive  (Phase 1),,,
1633708024,12,1,Phase End Red Cl  (Phase 1),,,
1633708024,11,1,Phase On  (Phase 2),,,
1633708024,0,2,Phase Begin Green  (Phase 2),,,
1633708024,1,2,Ped Begin Walk  (Ped 2),,,
1633708024,21,2,Bike Call Off  (Phase 2),,,
1633708024,1102,2,Bike Call On  (Phase 2),,,
1633708028,1103,2,Detector On  (Veh Det #16),,,
1633708029,82,16,Detector Off  (Veh Det #16),,,
1633708029,81,16,Detector On  (Veh Det #1),,,
1633708029,82,1,Phase Check  (Phase 1),,,
1633708029,2,1,Phase Call Registered  (Phase 1),,,
1633708032,43,1,Phase Min Complete  (Phase 2),,,
1633708032,3,2,Detector On  (Veh Det #11),,,
1633708033,82,11,Coord Cycle State,,,
1633708033,150,5,Coord Cycle State,,,
1633708034,150,1,Detector Off  (Veh Det #11),,,
1633708035,81,11,Detector On  (Veh Det #11),,,
1633708036,82,11,Detector Off  (Veh Det #11),,,
1633708036,81,11,Detector On  (Veh Det #11),,,
1633708036,82,11,Detector On  (Veh Det #12),,,
1633708037,82,12,Detector Off  (Veh Det #2),,,
1633708037,81,2,Detector On  (Veh Det #2),,,
1633708037,82,2,Detector Off  (Veh Det #11),,,
1633708037,81,11,Detector Off  (Veh Det #12),,,
1633708039,81,12,Detector On  (Veh Det #12),,,
1633708040,82,12,Detector Off  (Veh Det #12),,,
1633708042,81,12,Detector On  (Veh Det #12),,,
1633708043,82,12,Detector Off  (Veh Det #12),,,
1633708044,81,12,Detector Off  (Veh Det #2),,,
1633708045,81,2,Detector On  (Veh Det #11),,,
1633708045,82,11,Detector On  (Veh Det #2),,,
1633708045,82,2,Ped Begin Clearance  (Ped 2),,,
1633708045,22,2,Phase Hold Released  (Phase 2),,,
1633708045,42,2,Phase Omit On  (Phase 2),,,
1633708046,46,2,Detector Off  (Veh Det #11),,,
1633708047,81,11,Detector On  (Veh Det #11),,,
1633708048,82,11,Detector Off  (Veh Det #11),,,
1633708049,81,11,Detector On  (Veh Det #13),,,
1633708050,82,13,Detector Off  (Veh Det #13),,,
1633708051,81,13,Detector Off  (Veh Det #2),,,
1633708052,81,2,Detector On  (Veh Det #10),,,
1633708052,82,10,Detector On  (Veh Det #2),,,
1633708053,82,2,Detector Off  (Veh Det #10),,,
1633708054,81,10,Detector On  (Veh Det #11),,,
1633708054,82,11,Detector On  (Veh Det #10),,,
1633708054,82,10,Detector On  (Veh Det #16),,,
1633708054,82,16,Detector Off  (Veh Det #11),,,
1633708055,81,11,Detector Off  (Veh Det #10),,,
1633708055,81,10,Detector Off  (Veh Det #16),,,
1633708055,81,16,Detector On  (Veh Det #12),,,
1633708056,82,12,Detector On  (Veh Det #10),,,
1633708056,82,10,Detector Off  (Veh Det #12),,,
1633708057,81,12,Detector Off  (Veh Det #10),,,
1633708057,81,10,Detector On  (Veh Det #14),,,
1633708058,82,14,Detector On  (Veh Det #10),,,
1633708058,82,10,Detector Off  (Veh Det #14),,,
1633708058,81,14,Detector On  (Veh Det #11),,,
1633708059,82,11,Detector On  (Veh Det #13),,,
1633708059,82,13,Detector Off  (Veh Det #10),,,
1633708059,81,10,Detector Off  (Veh Det #11),,,
1633708060,81,11,Detector Off  (Veh Det #13),,,
1633708060,81,13,Detector On  (Veh Det #13),,,
1633708060,82,13,Coord Phase Yield Pt  (Phase 4),,,
1633708060,151,4,Phase Green Term  (Phase 2),,,
1633708060,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633708060,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633708060,23,2,Phase Omit Off  (Phase 2),,,
1633708060,47,2,Phase Omit Off  (Phase 4),,,
1633708060,47,4,Ped Omit Off  (Ped 4),,,
1633708060,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633708060,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633708060,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633708060,151,3,Phase Check  (Phase 2),,,
1633708060,2,2,Phase Omit Off  (Phase 1),,,
1633708060,47,1,Ped Omit Off  (Ped 1),,,
1633708060,49,1,Detector Off  (Veh Det #13),,,
1633708060,81,13,Detector On  (Veh Det #10),,,
1633708060,82,10,Detector On  (Veh Det #11),,,
1633708060,82,11,Detector Off  (Veh Det #2),,,
1633708061,81,2,Detector On  (Veh Det #2),,,
1633708061,82,2,Detector Off  (Veh Det #10),,,
1633708061,81,10,Detector Off  (Veh Det #11),,,
1633708063,81,11,Detector On  (Veh Det #10),,,
1633708063,82,10,Detector Off  (Veh Det #2),,,
1633708063,81,2,Detector Off  (Veh Det #10),,,
1633708063,81,10,Detector On  (Veh Det #10),,,
1633708064,82,10,Detector Off  (Veh Det #10),,,
1633708064,81,10,Detector On  (Veh Det #10),,,
1633708064,82,10,Detector On  (Veh Det #11),,,
1633708064,82,11,Detector Off  (Veh Det #10),,,
1633708064,81,10,Detector On  (Veh Det #2),,,
1633708064,82,2,Phase End Yellow Cl  (Phase 2),,,
1633708064,9,2,Phase Begin Red Cl  (Phase 2),,,
1633708064,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633708064,64,1,Detector Off  (Veh Det #11),,,
1633708065,81,11,Phase Inactive  (Phase 2),,,
1633708065,12,2,Phase End Red Cl  (Phase 2),,,
1633708065,11,2,Phase On  (Phase 4),,,
1633708065,0,4,Phase Begin Green  (Phase 4),,,
1633708065,1,4,Overlap Off  (Overlap  (Overlap A),,,
1633708065,65,1,Barrier Term  (Preceding Phase 1),,,
1633708065,31,1,Ped Omit On  (Ped 4),,,
1633708065,48,4,Phase Hold Active  (Phase 2),,,
1633708067,41,2,Detector On  (Veh Det #12),,,
1633708067,82,12,Detector On  (Veh Det #13),,,
1633708068,82,13,Detector Off  (Veh Det #13),,,
1633708069,81,13,Detector Off  (Veh Det #12),,,
1633708070,81,12,Detector On  (Veh Det #15),,,
1633708071,82,15,Detector On  (Veh Det #12),,,
1633708071,82,12,Ped Detector On  (Ped Det #4),,,
1633708071,90,4,Ped Call Registered  (Ped 4),,,
1633708071,45,4,Phase Min Complete  (Phase 4),,,
1633708071,3,4,Ped Detector Off  (Ped Det #4),,,
1633708071,89,4,Ped Detector On  (Ped Det #4),,,
1633708071,90,4,Detector Off  (Veh Det #15),,,
1633708071,81,15,Ped Detector Off  (Ped Det #4),,,
1633708072,89,4,Ped Detector On  (Ped Det #4),,,
1633708072,90,4,Ped Detector Off  (Ped Det #4),,,
1633708072,89,4,Ped Detector On  (Ped Det #4),,,
1633708072,90,4,Ped Detector Off  (Ped Det #4),,,
1633708072,89,4,Ped Detector On  (Ped Det #4),,,
1633708072,90,4,Ped Detector Off  (Ped Det #4),,,
1633708072,89,4,Detector On  (Veh Det #11),,,
1633708072,82,11,Ped Detector On  (Ped Det #4),,,
1633708072,90,4,Ped Detector Off  (Ped Det #4),,,
1633708073,89,4,Ped Detector On  (Ped Det #4),,,
1633708073,90,4,Detector Off  (Veh Det #12),,,
1633708073,81,12,Ped Detector Off  (Ped Det #4),,,
1633708073,89,4,Ped Detector On  (Ped Det #4),,,
1633708073,90,4,Ped Detector Off  (Ped Det #4),,,
1633708073,89,4,Detector Off  (Veh Det #11),,,
1633708074,81,11,Detector On  (Veh Det #15),,,
1633708075,82,15,Detector On  (Veh Det #11),,,
1633708075,82,11,Detector Off  (Veh Det #15),,,
1633708077,81,15,Detector Off  (Veh Det #11),,,
1633708077,81,11,Detector On  (Veh Det #15),,,
1633708078,82,15,Detector Off  (Veh Det #15),,,
1633708079,81,15,Detector On  (Veh Det #15),,,
1633708080,82,15,Detector Off  (Veh Det #15),,,
1633708082,81,15,Detector On  (Veh Det #15),,,
1633708083,82,15,Detector Off  (Veh Det #15),,,
1633708084,81,15,Phase Omit On  (Phase 4),,,
1633708087,46,4,Detector On  (Veh Det #12),,,
1633708091,82,12,Detector On  (Veh Det #14),,,
1633708092,82,14,Detector Off  (Veh Det #14),,,
1633708094,81,14,Detector Off  (Veh Det #4),,,
1633708094,81,4,Phase Call Dropped  (Phase 4),,,
1633708095,44,4,Phase Green Term  (Phase 4),,,
1633708095,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633708095,8,4,Phase Force Off  (Phase 4),,,
1633708095,6,4,Phase Check  (Phase 4),,,
1633708095,2,4,Phase Call Registered  (Phase 4),,,
1633708097,43,4,Phase Omit On  (Phase 1),,,
1633708099,46,1,Phase End Yellow Cl  (Phase 4),,,
1633708099,9,4,Phase Begin Red Cl  (Phase 4),,,
1633708100,10,4,Phase Inactive  (Phase 4),,,
1633708100,12,4,Phase End Red Cl  (Phase 4),,,
1633708100,11,4,Phase On  (Phase 1),,,
1633708100,0,1,Phase Begin Green  (Phase 1),,,
1633708100,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633708100,61,1,Barrier Term  (Preceding Phase 1),,,
1633708102,31,1,Detector On  (Veh Det #10),,,
1633708103,82,10,Detector Off  (Veh Det #10),,,
1633708106,81,10,Phase Min Complete  (Phase 1),,,
1633708107,3,1,Detector Off  (Veh Det #1),,,
1633708107,81,1,Phase Call Dropped  (Phase 1),,,
1633708108,44,1,Phase Green Term  (Phase 1),,,
1633708108,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633708108,8,1,Phase Force Off  (Phase 1),,,
1633708112,6,1,Phase End Yellow Cl  (Phase 1),,,
1633708112,9,1,Phase Begin Red Cl  (Phase 1),,,
1633708112,10,1,Detector On  (Veh Det #13),,,
1633708113,82,13,Detector Off  (Veh Det #13),,,
1633708113,81,13,Detector On  (Veh Det #4),,,
1633708113,82,4,Coord Cycle State,,,
1633708113,150,5,Phase Inactive  (Phase 1),,,
1633708113,12,1,Phase End Red Cl  (Phase 1),,,
1633708113,11,1,Phase On  (Phase 2),,,
1633708113,0,2,Phase Begin Green  (Phase 2),,,
1633708113,1,2,Ped Begin Walk  (Ped 2),,,
1633708113,21,2,Bike Call Off  (Phase 2),,,
1633708113,1102,2,Ped Omit On  (Ped 1),,,
1633708113,48,1,Coord Cycle State,,,
1633708113,150,1,Bike Call On  (Phase 2),,,
1633708119,1103,2,Detector On  (Veh Det #11),,,
1633708121,82,11,Detector Off  (Veh Det #12),,,
1633708121,81,12,Detector On  (Veh Det #10),,,
1633708121,82,10,Phase Min Complete  (Phase 2),,,
1633708121,3,2,Detector Off  (Veh Det #11),,,
1633708122,81,11,Detector Off  (Veh Det #10),,,
1633708124,81,10,Detector On  (Veh Det #11),,,
1633708125,82,11,Detector Off  (Veh Det #11),,,
1633708125,81,11,Detector On  (Veh Det #10),,,
1633708125,82,10,Ped Begin Clearance  (Ped 2),,,
1633708125,22,2,Phase Hold Released  (Phase 2),,,
1633708125,42,2,Phase Omit On  (Phase 2),,,
1633708125,46,2,Detector Off  (Veh Det #10),,,
1633708127,81,10,Detector On  (Veh Det #11),,,
1633708127,82,11,Detector On  (Veh Det #15),,,
1633708127,82,15,Detector Off  (Veh Det #2),,,
1633708128,81,2,Detector On  (Veh Det #2),,,
1633708128,82,2,Detector Off  (Veh Det #11),,,
1633708128,81,11,Detector Off  (Veh Det #15),,,
1633708130,81,15,Detector On  (Veh Det #11),,,
1633708131,82,11,Detector Off  (Veh Det #11),,,
1633708132,81,11,Detector On  (Veh Det #10),,,
1633708132,82,10,Detector On  (Veh Det #9),,,
1633708132,82,9,Detector On  (Veh Det #14),,,
1633708133,82,14,Detector Off  (Veh Det #9),,,
1633708133,81,9,Detector Off  (Veh Det #10),,,
1633708133,81,10,Detector On  (Veh Det #9),,,
1633708133,82,9,Detector On  (Veh Det #11),,,
1633708133,82,11,Detector Off  (Veh Det #9),,,
1633708134,81,9,Detector On  (Veh Det #1),,,
1633708134,82,1,Phase Check  (Phase 1),,,
1633708134,2,1,Phase Call Registered  (Phase 1),,,
1633708134,43,1,Detector Off  (Veh Det #14),,,
1633708134,81,14,Detector On  (Veh Det #10),,,
1633708134,82,10,Detector Off  (Veh Det #11),,,
1633708134,81,11,Detector On  (Veh Det #16),,,
1633708134,82,16,Detector Off  (Veh Det #10),,,
1633708135,81,10,Detector On  (Veh Det #10),,,
1633708135,82,10,Detector Off  (Veh Det #16),,,
1633708135,81,16,Detector Off  (Veh Det #10),,,
1633708135,81,10,Detector On  (Veh Det #10),,,
1633708136,82,10,Detector On  (Veh Det #12),,,
1633708136,82,12,Detector Off  (Veh Det #10),,,
1633708136,81,10,Detector Off  (Veh Det #12),,,
1633708138,81,12,Detector On  (Veh Det #16),,,
1633708138,82,16,Detector On  (Veh Det #9),,,
1633708138,82,9,Detector On  (Veh Det #12),,,
1633708138,82,12,Detector Off  (Veh Det #2),,,
1633708139,81,2,Detector Off  (Veh Det #9),,,
1633708139,81,9,Detector Off  (Veh Det #16),,,
1633708139,81,16,Detector On  (Veh Det #2),,,
1633708139,82,2,Detector On  (Veh Det #10),,,
1633708139,82,10,Detector Off  (Veh Det #12),,,
1633708139,81,12,Detector On  (Veh Det #9),,,
1633708140,82,9,Detector Off  (Veh Det #9),,,
1633708140,81,9,Detector Off  (Veh Det #10),,,
1633708140,81,10,Coord Phase Yield Pt  (Phase 4),,,
1633708140,151,4,Phase Green Term  (Phase 2),,,
1633708140,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633708140,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633708140,23,2,Phase Omit Off  (Phase 2),,,
1633708140,47,2,Phase Omit Off  (Phase 4),,,
1633708140,47,4,Ped Omit Off  (Ped 4),,,
1633708140,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633708140,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633708140,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633708140,151,3,Phase Check  (Phase 2),,,
1633708140,2,2,Phase Omit Off  (Phase 1),,,
1633708140,47,1,Ped Omit Off  (Ped 1),,,
1633708140,49,1,Detector On  (Veh Det #10),,,
1633708141,82,10,Detector Off  (Veh Det #10),,,
1633708141,81,10,Detector On  (Veh Det #11),,,
1633708141,82,11,Detector On  (Veh Det #14),,,
1633708141,82,14,Detector Off  (Veh Det #11),,,
1633708143,81,11,Detector On  (Veh Det #12),,,
1633708143,82,12,Detector Off  (Veh Det #2),,,
1633708144,81,2,Detector Off  (Veh Det #12),,,
1633708144,81,12,Detector On  (Veh Det #2),,,
1633708144,82,2,Phase End Yellow Cl  (Phase 2),,,
1633708144,9,2,Phase Begin Red Cl  (Phase 2),,,
1633708144,10,2,Overlap Begin Red Cl  (Overlap  (Overlap A),,,
1633708145,64,1,Detector On  (Veh Det #15),,,
1633708145,82,15,Phase Inactive  (Phase 2),,,
1633708145,12,2,Phase End Red Cl  (Phase 2),,,
1633708145,11,2,Phase On  (Phase 4),,,
1633708145,0,4,Phase Begin Green  (Phase 4),,,
1633708145,1,4,Ped Begin Walk  (Ped 4),,,
1633708145,21,4,Overlap Off  (Overlap  (Overlap A),,,
1633708145,65,1,Barrier Term  (Preceding Phase 1),,,
1633708145,31,1,Ped Omit On  (Ped 4),,,
1633708145,48,4,Phase Hold Active  (Phase 2),,,
1633708146,41,2,Detector Off  (Veh Det #2),,,
1633708146,81,2,Detector On  (Veh Det #12),,,
1633708147,82,12,Detector On  (Veh Det #2),,,
1633708147,82,2,Detector Off  (Veh Det #12),,,
1633708150,81,12,Detector On  (Veh Det #11),,,
1633708151,82,11,Detector Off  (Veh Det #11),,,
1633708151,81,11,Phase Min Complete  (Phase 4),,,
1633708151,3,4,Detector Off  (Veh Det #14),,,
1633708152,81,14,Ped Begin Clearance  (Ped 4),,,
1633708153,22,4,Detector On  (Veh Det #11),,,
1633708154,82,11,Detector On  (Veh Det #13),,,
1633708154,82,13,Detector On  (Veh Det #14),,,
1633708154,82,14,Detector Off  (Veh Det #11),,,
1633708154,81,11,Detector Off  (Veh Det #15),,,
1633708155,81,15,Detector Off  (Veh Det #14),,,
1633708155,81,14,Detector Off  (Veh Det #13),,,
1633708158,81,13,Detector On  (Veh Det #11),,,
1633708159,82,11,Detector On  (Veh Det #15),,,
1633708160,82,15,Detector Off  (Veh Det #15),,,
1633708163,81,15,Detector On  (Veh Det #13),,,
1633708164,82,13,Phase Omit On  (Phase 4),,,
1633708165,46,4,Detector Off  (Veh Det #13),,,
1633708169,81,13,Detector On  (Veh Det #15),,,
1633708169,82,15,Detector Off  (Veh Det #15),,,
1633708172,81,15,Detector On  (Veh Det #15),,,
1633708173,82,15,Detector Off  (Veh Det #15),,,
1633708173,81,15,Ped Begin Don’t Walk  (Ped 4),,,
1633708174,23,4,Detector On  (Veh Det #14),,,
1633708175,82,14,Detector Off  (Veh Det #14),,,
1633708175,81,14,Phase Green Term  (Phase 4),,,
1633708175,7,4,Phase Begin Yellow Cl  (Phase 4),,,
1633708175,8,4,Phase Force Off  (Phase 4),,,
1633708175,6,4,Phase Check  (Phase 4),,,
1633708177,2,4,Detector On  (Veh Det #15),,,
1633708177,82,15,Phase Omit On  (Phase 1),,,
1633708177,46,1,Detector On  (Veh Det #14),,,
1633708178,82,14,Detector Off  (Veh Det #15),,,
1633708179,81,15,Detector Off  (Veh Det #14),,,
1633708179,81,14,Phase End Yellow Cl  (Phase 4),,,
1633708179,9,4,Phase Begin Red Cl  (Phase 4),,,
1633708180,10,4,Phase Inactive  (Phase 4),,,
1633708180,12,4,Phase End Red Cl  (Phase 4),,,
1633708180,11,4,Phase On  (Phase 1),,,
1633708180,0,1,Phase Begin Green  (Phase 1),,,
1633708180,1,1,Overlap Begin Green  (Overlap  (Overlap A),,,
1633708180,61,1,Barrier Term  (Preceding Phase 1),,,
1633708180,31,1,Detector On  (Veh Det #14),,,
1633708182,82,14,Detector On  (Veh Det #15),,,
1633708183,82,15,Detector Off  (Veh Det #14),,,
1633708184,81,14,Detector Off  (Veh Det #15),,,
1633708184,81,15,Detector On  (Veh Det #15),,,
1633708184,82,15,Detector Off  (Veh Det #15),,,
1633708185,81,15,Detector On  (Veh Det #14),,,
1633708186,82,14,Detector Off  (Veh Det #14),,,
1633708186,81,14,Detector On  (Veh Det #14),,,
1633708186,82,14,Phase Min Complete  (Phase 1),,,
1633708188,3,1,Detector On  (Veh Det #16),,,
1633708188,82,16,Phase Green Term  (Phase 1),,,
1633708188,7,1,Phase Begin Yellow Cl  (Phase 1),,,
1633708188,8,1,Phase Force Off  (Phase 1),,,
1633708188,6,1,Phase Check  (Phase 1),,,
1633708188,2,1,Detector Off  (Veh Det #16),,,
1633708191,81,16,Detector Off  (Veh Det #1),,,
1633708191,81,1,Phase Call Dropped  (Phase 1),,,
1633708192,44,1,Phase End Yellow Cl  (Phase 1),,,
1633708192,9,1,Phase Begin Red Cl  (Phase 1),,,
1633708193,10,1,Coord Cycle State,,,
1633708193,150,5,Phase Inactive  (Phase 1),,,
1633708193,12,1,Phase End Red Cl  (Phase 1),,,
1633708193,11,1,Phase On  (Phase 2),,,
1633708193,0,2,Phase Begin Green  (Phase 2),,,
1633708193,1,2,Ped Begin Walk  (Ped 2),,,
1633708193,21,2,Bike Call Off  (Phase 2),,,
1633708193,1102,2,Ped Omit On  (Ped 1),,,
1633708193,48,1,Coord Cycle State,,,
1633708193,150,1,Bike Call On  (Phase 2),,,
1633708194,1103,2,Detector Off  (Veh Det #14),,,
1633708200,81,14,Detector Off  (Veh Det #11),,,
1633708200,81,11,Detector On  (Veh Det #14),,,
1633708201,82,14,Detector On  (Veh Det #9),,,
1633708201,82,9,Detector Off  (Veh Det #9),,,
1633708201,81,9,Detector On  (Veh Det #9),,,
1633708201,82,9,Phase Min Complete  (Phase 2),,,
1633708202,3,2,Detector On  (Veh Det #16),,,
1633708202,82,16,Detector Off  (Veh Det #9),,,
1633708202,81,9,Detector On  (Veh Det #13),,,
1633708202,82,13,Detector Off  (Veh Det #16),,,
1633708203,81,16,Detector On  (Veh Det #1),,,
1633708203,82,1,Phase Check  (Phase 1),,,
1633708203,2,1,Phase Call Registered  (Phase 1),,,
1633708203,43,1,Detector Off  (Veh Det #14),,,
1633708204,81,14,Detector On  (Veh Det #11),,,
1633708205,82,11,Detector Off  (Veh Det #2),,,
1633708205,81,2,Ped Begin Clearance  (Ped 2),,,
1633708205,22,2,Phase Hold Released  (Phase 2),,,
1633708205,42,2,Phase Omit On  (Phase 2),,,
1633708205,46,2,Detector On  (Veh Det #2),,,
1633708206,82,2,Detector Off  (Veh Det #11),,,
1633708207,81,11,Detector On  (Veh Det #9),,,
1633708207,82,9,Detector On  (Veh Det #11),,,
1633708208,82,11,Detector Off  (Veh Det #9),,,
1633708208,81,9,Detector On  (Veh Det #12),,,
1633708208,82,12,Detector On  (Veh Det #16),,,
1633708208,82,16,Detector Off  (Veh Det #16),,,
1633708209,81,16,Detector Off  (Veh Det #11),,,
1633708209,81,11,Detector Off  (Veh Det #12),,,
1633708210,81,12,Detector On  (Veh Det #10),,,
1633708210,82,10,Detector Off  (Veh Det #10),,,
1633708211,81,10,Detector On  (Veh Det #12),,,
1633708212,82,12,Detector Off  (Veh Det #12),,,
1633708213,81,12,Detector On  (Veh Det #12),,,
1633708214,82,12,Detector Off  (Veh Det #12),,,
1633708215,81,12,Detector On  (Veh Det #11),,,
1633708216,82,11,Detector On  (Veh Det #16),,,
1633708216,82,16,Detector Off  (Veh Det #11),,,
1633708216,81,11,Detector On  (Veh Det #14),,,
1633708217,82,14,Detector Off  (Veh Det #16),,,
1633708217,81,16,Detector On  (Veh Det #10),,,
1633708217,82,10,Detector Off  (Veh Det #10),,,
1633708217,81,10,Detector On  (Veh Det #10),,,
1633708218,82,10,Detector Off  (Veh Det #10),,,
1633708219,81,10,Detector On  (Veh Det #12),,,
1633708219,82,12,Detector On  (Veh Det #11),,,
1633708219,82,11,Detector Off  (Veh Det #12),,,
1633708219,81,12,Detector On  (Veh Det #9),,,
1633708219,82,9,Detector Off  (Veh Det #11),,,
1633708220,81,11,Detector Off  (Veh Det #9),,,
1633708220,81,9,Detector On  (Veh Det #16),,,
1633708220,82,16,Coord Phase Yield Pt  (Phase 4),,,
1633708220,151,4,Phase Green Term  (Phase 2),,,
1633708220,7,2,Phase Begin Yellow Cl  (Phase 2),,,
1633708220,8,2,Ped Begin Don’t Walk  (Ped 2),,,
1633708220,23,2,Phase Omit Off  (Phase 2),,,
1633708220,47,2,Phase Omit Off  (Phase 4),,,
1633708220,47,4,Ped Omit Off  (Ped 4),,,
1633708220,49,4,Overlap Begin Yellow Cl  (Overlap  (Overlap A),,,
1633708220,63,1,Coord Phase Yield Pt  (Phase 1),,,
1633708220,151,1,Coord Phase Yield Pt  (Phase 3),,,
1633708220,151,3,Phase Check  (Phase 2),,,
