,Timestamp,ID,Label,Confidence,BBox_Position_X,BBox_Position_Y,BBox_Size_X,BBox_Size_Y,BBox_Size_Z,BBox_Yaw,Velocity_X,Velocity_Y,Tracking_Status
35536,1633709363609,372660,2,0.760366559,6.585134029,-0.6196056604,0.6999999881,0.6999999881,1.689014196,4.32420969,-0.01173837669,-0.3735488951,3
35538,1633709363609,372695,2,0.6046365499,5.455742358999999,-0.7286798358,0.5923759936999999,0.3586780429,1.58380127,6.108652592,0.08668164909,0.03351596743,3
35542,1633709363609,372748,3,0.5900315642,4.663824558,-1.210632086,0.7133789063,1.456054688,1.574001789,1.5769534109999999,-0.2671434283,0.2868266702,3
35543,1633709363609,372662,2,0.6672175527,11.50744057,13.09417152,1.287937522,0.7283240556999999,1.671493053,1.226802349,0.07016067207,0.1401663572,3
35545,1633709363609,372722,2,0.6356670856000001,-13.53465939,9.527997971,0.6999999881,0.6999999881,1.56033659,0.3232421875,0.4871327877,-0.019367758180000003,3
35549,1633709363609,372751,2,0.5346304178,14.42187881,11.671875,0.6999999881,0.6999999881,1.6392254830000001,6.2662329670000005,2.8100000000000004e-09,2.0899999999999998e-17,2
35550,1633709363609,372753,2,0.5890925527,-20.3125,10.71875,0.6999999881,0.6999999881,1.680640221,6.258237362000001,0.0,0.0,2
35551,1633709363700,372660,2,0.760366559,6.62929821,-0.6879234314,0.6999999881,0.6999999881,1.693632126,4.188467503,0.014202225019999999,-0.4015870094,3
35553,1633709363700,372695,2,0.5746365786,5.439841747000001,-0.7481774092,0.5903892517,0.371450603,1.586423874,2.792526722,-0.04642608762,0.08763751388,3
35557,1633709363700,372748,3,0.5900315642,4.685578346000001,-1.232071996,1.810546875,0.7788085938,1.5514798159999998,3.07622385,-0.22832702100000002,0.2483689189,3
35558,1633709363700,372662,2,0.6672175527,11.50129032,13.11689281,1.436871767,0.7997303605,1.662380695,1.329829693,0.06115949154,0.1482486576,3
35560,1633709363700,372722,2,0.6356670856000001,-13.46955967,9.481221199,0.6999999881,0.6999999881,1.408038139,0.5102539063,0.42596992850000004,-0.02932457253,3
35562,1633709363700,372750,2,0.6416766643999999,-14.91945648,10.40426064,0.6999999881,0.6999999881,1.546306849,5.821461201,1.112226725,-0.5534417629,2
35564,1633709363700,372751,2,0.5346304178,14.42187977,11.671875,0.6999999881,0.6999999881,1.6392254830000001,6.2662329670000005,9.37e-10,-2.0899999999999998e-17,2
35565,1633709363700,372753,2,0.5890925527,-20.3125,10.71875,0.6999999881,0.6999999881,1.680640221,6.258237362000001,0.0,0.0,2
35566,1633709363806,372660,2,0.760366559,6.665957927999999,-0.7340652943000001,0.6999999881,0.6999999881,1.671642303,5.145006657,0.040456898510000006,-0.4151955247,3
35568,1633709363806,372695,2,0.5446366072,5.431765556,-0.7355756164,0.3751065135,0.596342504,1.58659029,1.396263599,0.05700150877,0.05413340777000001,3
35572,1633709363806,372748,3,0.6084359884,4.673734188,-1.239672184,1.783203125,0.7446289063,1.439311504,3.041922092,-0.2194418162,0.223022595,3
35573,1633709363806,372662,2,0.6672175527,11.42837048,12.94676304,0.6999999881,0.6999999881,1.6782436369999998,5.914288998,0.08234856278,-0.08526746929,3
35575,1633709363806,372722,2,0.6356670856000001,-13.44562054,9.434444427,0.6999999881,0.6999999881,1.601416111,0.4658203125,0.35384485130000004,-0.02779984847,3
35579,1633709363806,372751,2,0.5346304178,14.42187977,11.671875,0.6999999881,0.6999999881,1.6392254830000001,3.124639988,-5.9299999999999995e-08,8.84e-16,2
35580,1633709363806,372753,2,0.5890925527,-20.3125,10.71875,0.6999999881,0.6999999881,1.680640221,3.116644382,-2.98e-08,6.66e-16,2
35581,1633709363934,372660,2,0.760366559,6.699371815,-0.7996752262000001,0.6999999881,0.6999999881,1.6670246119999999,5.032701969,0.047341328110000004,-0.43390542270000004,3
35583,1633709363934,372695,2,0.5146366358,5.440357207999999,-0.7190527916,0.6085911393,0.44679188729999997,1.585986853,0.17453289030000002,0.07439224422,0.02004963532,3
35587,1633709363934,372748,3,0.6084359884,4.738959789,-1.263371229,0.80078125,1.838867188,1.5614895819999999,1.599345684,-0.1570447385,0.19497671719999998,3
35588,1633709363934,372662,2,0.6672175527,11.46579361,13.06345654,0.806512475,1.3864531519999999,1.662380695,6.057599545,0.07061403990000001,-0.022711606699999998,3
35590,1633709363934,372722,2,0.6356670856000001,-13.51075649,9.546279907,0.7803148031,1.1685081720000001,1.935883522,0.345703125,0.26748001579999997,0.061630021779999995,3
35594,1633709363934,372751,2,0.5346304178,14.42187977,11.671875,0.6999999881,0.6999999881,1.6392254830000001,3.124639988,-1.98e-08,2.95e-16,2
35595,1633709363934,372753,2,0.5890925527,-20.3125,10.71875,0.6999999881,0.6999999881,1.680640221,3.116644382,-9.93e-09,-2.22e-16,2
35596,1633709364039,372660,2,0.760366559,6.67317009,-0.8238800168000001,0.6999999881,0.6999999881,1.754305363,4.969713688,0.02866625227,-0.42694520950000003,3
35598,1633709364039,372695,2,0.4846366346,5.27930212,-0.8787868619,1.087022662,0.5818414688,1.5817384719999998,4.014257908,-0.01893493347,-0.1413626671,3
35602,1633709364039,372748,3,0.6084359884,4.753506184,-1.252360821,0.7939453125,1.890625,1.568996906,1.6523394580000001,-0.138177827,0.18927295510000003,3
35603,1633709364039,372662,2,0.6672175527,11.3920393,12.91603947,0.6999999881,0.6999999881,1.68161869,4.378893375,0.01363196969,-0.09742353857000001,3
35605,1633709364039,372722,2,0.6356670856000001,-13.50272465,9.463126183,0.8387014866,1.46562469,1.935883522,0.4982910156,0.2452104539,0.012729024509999999,3
35608,1633709364039,372750,2,0.6416766643999999,-14.73757458,10.56975555,0.6999999881,0.6999999881,1.58413434,6.027170657999999,1.008208394,-0.2639073133,2
35610,1633709364039,372753,2,0.5890925527,-20.3125,10.71875,0.6999999881,0.6999999881,1.680640221,3.116644382,-3.3100000000000004e-09,-8.640000000000001e-17,2
35611,1633709364147,372660,2,0.760366559,6.624102592000001,-0.8629611731,0.6999999881,0.6999999881,1.7564446930000002,4.856798649,-0.00259489473,-0.4322993457,3
35613,1633709364147,372695,2,0.45463663340000005,5.360105038,-0.7500360012,0.41266262530000003,0.6259208918,1.5844340319999999,1.74532938,0.06532106549,0.1002077982,3
35617,1633709364147,372748,3,0.6084359884,4.768914700000001,-1.248220921,0.7758789063,1.846679688,1.574001789,1.5918688769999998,-0.1201865822,0.1800937653,3
35618,1633709364147,372662,2,0.6672175527,11.44380856,13.06792355,0.8549565077,1.383126855,1.676073551,6.227246761,0.1118478179,0.028128514069999996,3
35620,1633709364147,372722,2,0.6356670856000001,-13.50174618,9.551418304,0.6999999881,1.0941959620000001,1.903715611,0.4543457031,0.2276068032,0.07039897144,3
35623,1633709364147,372751,2,0.5046304464,14.35274315,11.74879074,0.39442729950000005,0.15085411070000002,1.6886649130000002,2.967059612,-0.07143242657000001,0.1011430323,2
35625,1633709364257,372660,2,0.760366559,6.624594687999999,-0.8771899939,0.6999999881,0.6999999881,1.788774967,4.840563297,-0.005430397112,-0.4180656374,3
35627,1633709364257,372695,2,0.4246366322,5.236605644,-0.7465766072,0.12165164949999999,0.5377066135,1.5817384719999998,2.617993832,-0.05367958173,0.1010570228,3
35631,1633709364257,372748,3,0.6084359884,4.745434284,-1.2464534040000002,0.8056640625,1.890625,1.574001789,1.533076286,-0.1270681769,0.170331955,3
35632,1633709364257,372662,2,0.6672175527,11.47685146,13.11940861,1.330970287,0.7562646866,1.6818594930000001,1.3843951230000002,0.09345220774,0.11331123859999999,3
35634,1633709364257,372722,2,0.6356670856000001,-13.49464989,9.562859535,0.6999999881,1.02967155,1.8913869859999999,0.3989257813,0.2446472496,0.10533110050000001,3
35638,1633709364257,372751,2,0.5046304464,14.35023022,11.75204849,0.39442729950000005,0.15085411070000002,1.6886649130000002,2.967059612,-0.0799574852,0.09454797952999999,2
35640,1633709364385,372660,2,0.760366559,6.63854599,-0.9102575183,0.6999999881,0.6999999881,1.760680676,4.893908024,0.012890670449999999,-0.38801500200000005,3
35642,1633709364385,372695,2,0.36463662979999995,5.46325779,-0.7242197990000001,0.1480941772,0.3332262039,1.584675789,1.047197819,0.047356896100000004,0.06235608831,3
35645,1633709364385,372748,3,0.6084359884,4.739564419,-1.235158682,0.7446289063,1.620117188,1.558987141,1.462153435,-0.11679818480000001,0.1580418348,3
35646,1633709364385,372662,2,0.6672175527,11.37964058,12.88640308,0.6999999881,0.6999999881,1.473271847,6.045880795,0.01926775463,0.002372839954,3
35648,1633709364385,372722,2,0.6356670856000001,-13.30417919,9.517100334,0.6999999881,0.6999999881,1.916813374,0.1988525391,0.239078328,0.08038719743,3
35654,1633709364385,372754,2,0.6176382303,-19.37468529,10.734375,0.6999999881,0.6999999881,1.589668274,0.2277832031,0.003210387193,-2.3899999999999996e-11,2
35656,1633709364492,372660,2,0.760366559,6.649857998,-0.9428292513,0.6999999881,0.6999999881,1.735690355,4.825670719,0.02323908545,-0.3845850825,3
35658,1633709364492,372695,2,0.5,5.548989773,-0.7221762538,0.3449707031,0.1251983047,1.587953806,6.108652592,0.06863823532999999,0.023065298799999998,3
35661,1633709364492,372748,3,0.6084359884,4.685955524,-1.241859078,1.751953125,0.7592773438,1.5535655019999999,3.021231174,-0.1305014491,0.1498199254,3
35662,1633709364492,372662,2,0.6672175527,11.39671898,12.87941551,0.6999999881,0.6999999881,1.475289822,6.050031185,0.026931062339999996,0.001164689311,3
35664,1633709364492,372722,2,0.6356670856000001,-13.24770546,9.488085747000001,0.6999999881,0.6999999881,1.924229622,0.3952636719,0.2381484509,0.060492098329999994,3
35666,1633709364492,372750,2,0.6416766643999999,-14.31533051,10.47202206,0.6999999881,0.6999999881,1.631002188,6.034025669,0.9553335309000001,-0.2430818379,2
35668,1633709364492,372751,2,0.5169771910000001,14.40175629,12.01465416,0.6999999881,0.6999999881,1.6621193890000001,1.311274529,-0.04239798337,0.28241318460000003,2
35670,1633709364492,372754,2,0.6176382303,-19.37457848,10.73437595,0.6999999881,0.6999999881,1.589668274,0.2277832031,0.003210353199,1.44e-10,2
35672,1633709364597,372660,2,0.760366559,6.663989067,-0.9847683906999999,0.6999999881,0.6999999881,1.7625963690000002,5.205309391,0.0310976021,-0.38598763939999997,3
35674,1633709364597,372695,2,0.5,5.343396187,-0.6955352426000001,0.3698863387,0.05473804473999999,1.583355904,1.221730709,-0.03570102528,0.11919825519999999,3
35677,1633709364597,372748,3,0.6084359884,4.655687809,-1.244512558,1.573242188,0.7314453125,1.571707964,2.962637424,-0.1360466033,0.1416565627,3
35678,1633709364597,372662,2,0.6672175527,11.37357426,12.83803749,0.6999999881,0.6999999881,1.6746273040000001,6.234235287000001,0.01548028551,0.0002005751157,3
35680,1633709364597,372722,2,0.6882511973000001,-13.20642376,9.486719131000001,0.6999999881,0.6999999881,1.572646618,0.2958984375,0.23928317429999998,0.056437816470000006,3
35688,1633709364727,372660,2,0.760366559,6.66936779,-1.020448923,0.6999999881,0.6999999881,1.7647409440000001,4.767290115,0.02870845236,-0.39761194590000004,3
35690,1633709364727,372695,2,0.5,5.49835825,-0.7152596116,0.1570694447,0.30486822129999996,1.5829272269999999,1.047197819,0.062474220989999996,0.05074728653,3
35693,1633709364727,372748,3,0.6084359884,4.664003849,-1.265470028,1.765625,0.7553710938,1.559612751,2.9184479710000004,-0.1241342053,0.1271411031,3
35694,1633709364727,372662,2,0.6672175527,11.35517788,12.83190918,0.6999999881,0.6999999881,1.676073551,6.112775326,0.01062739361,1.85e-05,3
35696,1633709364727,372722,2,0.6882511973000001,-13.1899786,9.487506866,0.6999999881,0.6999999881,1.572506666,0.4099121094,0.23338380460000002,0.1339099854,3
35699,1633709364727,372750,2,0.6416766643999999,-14.1993103,10.36501884,0.6999999881,0.6999999881,1.475688457,5.987022877,0.9218073487,-0.28127777579999996,2
35700,1633709364727,372754,2,0.6176382303,-18.85798264,10.296057699999999,0.6999999881,0.6999999881,1.902978897,5.670563221,1.2455308440000001,-0.875394702,2
35704,1633709364837,372660,2,0.760366559,6.671353817000001,-1.033905268,0.6999999881,0.6999999881,1.759448528,5.094713688,0.025614557790000003,-0.40230640770000003,3
35706,1633709364837,372695,2,0.5571664572,5.509073257000001,-0.7666969895,0.6999999881,0.6999999881,1.584456921,6.271848202,0.030577801170000002,0.007237125654,3
35708,1633709364837,372748,3,0.6084359884,4.669606686,-1.247195363,0.8846956491,1.807617188,1.557944775,1.3547320369999998,0.08147597312999999,0.08728556335000001,3
35709,1633709364837,372662,2,0.6672175527,11.3580761,12.81991482,0.6999999881,0.6999999881,1.66643095,6.014630795,0.013497478330000002,-3.02e-05,3
35711,1633709364837,372722,2,0.6882511973000001,-13.40244484,9.262259483,1.438140035,1.336208582,1.576390982,0.07000732422,0.14699289199999999,0.029001172630000002,3
35715,1633709364837,372751,2,0.5169771910000001,14.45570374,12.05502319,0.6999999881,0.6999999881,1.576467991,1.370234489,0.015249082819999999,0.2574397027,2
35716,1633709364837,372754,2,0.6176382303,-18.8176136,10.26724243,0.6999999881,0.6999999881,1.902978897,5.655718327000001,1.232398033,-0.8937887549,2
35719,1633709364962,372660,2,0.760366559,6.6755371089999995,-1.042495847,0.6999999881,0.6999999881,1.750556946,4.663377762,-0.001902504358,-0.3529598415,3
35721,1633709364962,372695,2,0.5271664858,5.467664242000001,-0.7699563503,0.5617463589,0.4253870547,1.5807418819999999,5.934119701,0.02231955528,2.17e-05,3
35722,1633709364962,372748,3,0.6091871858,4.656260014,-1.202663898,1.734375,0.7221679688,1.564617872,6.031476498,0.03633252904,0.0009584224317,3
35723,1633709364962,372662,2,0.6672175527,11.43826485,13.02072811,1.320668578,0.8041678070999999,1.665201664,1.405391216,0.07880690694,0.08254664391,3
35724,1633709364962,372722,2,0.6882511973000001,-13.252023699999999,9.195074081,0.6999999881,0.9924714565,1.72594595,5.730451107,0.14845837650000002,-0.05121099576,3
35730,1633709364962,372751,2,0.5169771910000001,14.45648956,12.07303047,0.6999999881,0.6999999881,1.576467991,1.370234489,0.0074650356550000005,0.2577828765,2
35731,1633709364962,372754,2,0.6176382303,-18.71747398,10.19210243,0.6999999881,0.6999999881,1.902978897,5.62530756,1.2046525479999999,-0.9308469892,2
35735,1633709365083,372660,2,0.760366559,6.683047771,-1.049862146,0.6999999881,0.6999999881,1.757543087,4.991686344,0.006126955152,-0.3257110119,3
35737,1633709365083,372695,2,0.5569787025,5.430499554,-0.7286559939,0.6999999881,0.6999999881,1.585986853,6.056989193,0.03189859539,-0.0006569755496000001,3
35738,1633709365083,372748,3,0.6091871858,4.646903515,-1.260867119,1.521484375,0.7104492188,1.556484699,6.030499935,0.030043598260000002,-0.001475501922,3
35739,1633709365083,372662,2,0.6672175527,11.37955379,12.89090061,0.6999999881,0.6999999881,1.56289959,6.06345892,0.04359067976,0.01365892868,3
35746,1633709365083,372751,2,0.5169771910000001,14.45678711,12.08698463,0.6999999881,0.6999999881,1.576467991,1.370234489,0.0036346439740000003,0.2578653693,2
35749,1633709365188,372660,2,0.760366559,6.6956834789999995,-1.042569041,0.6999999881,0.6999999881,1.7543678280000001,4.3613195419999995,0.01376036834,-0.30127713079999996,3
35751,1633709365188,372695,2,0.5569787025,5.416172027999999,-0.7225418687,0.6999999881,0.6999999881,1.5779006480000002,5.988996029,0.0352804102,-0.0009296108037000001,3
35752,1633709365188,372748,3,0.6091871858,4.643374443,-1.2831054929999999,1.420898438,0.7021484375,1.4274873730000002,6.13413763,0.02717252448,-0.0019223983399999998,3
35753,1633709365188,372662,2,0.6672175527,11.40646362,12.89079475,0.6999999881,0.6999999881,1.569816589,6.131818295,0.04500532894999999,0.005002262071,3
35758,1633709365188,372750,2,0.6578275561,-13.9719286,10.24200058,0.6999999881,0.6999999881,1.505726576,5.958977222000001,0.9493117332,-0.3190310299,2
35763,1633709365292,372660,2,0.760366559,6.680948257000001,-1.0390651229999999,0.6999999881,0.6999999881,1.771370411,4.0029211039999995,0.001352352672,-0.2690276802,3
35765,1633709365292,372695,2,0.5582932829999999,5.4108681679999995,-0.7202143073,0.6999999881,0.6999999881,1.5883908269999998,5.800275326,0.04114159569,-0.001110602054,3
35766,1633709365292,372748,3,0.6091871858,4.632052422,-1.2625923159999999,1.310546875,0.6806640625,1.5714995859999998,6.0336737629999995,0.0179436896,-0.0013409036910000001,3
35767,1633709365292,372662,2,0.6672175527,11.45244408,13.0499897,1.327966213,0.9246058464,1.6865830419999999,1.6123614309999998,0.07736440748,0.0998621285,3
35771,1633709365292,372751,2,0.5320011973,14.29164219,11.88005161,0.6999999881,0.6999999881,1.61161232,3.0125641819999998,-0.08541347831,0.09605059027999999,2
35772,1633709365292,372750,2,0.6578275561,-13.94243717,10.23203659,0.6999999881,0.6999999881,1.505726576,5.955648899,0.9482445717,-0.32218948010000004,2
35777,1633709365402,372660,2,0.760366559,6.675254822,-1.018133283,0.6999999881,0.6999999881,1.7835831640000002,4.90232563,-0.00458509801,-0.237097621,3
35779,1633709365402,372695,2,0.6005483866,5.447465897000001,-0.7096619606,0.6999999881,0.6999999881,1.585986853,0.09325742722000001,0.0432237424,-0.001158648054,3
35780,1633709365402,372748,3,0.4873497486,4.64816618,-1.332188845,0.6999999881,0.6999999881,1.5442581180000001,6.0160956379999995,0.036118425430000003,-0.002717525465,3
35781,1633709365402,372662,2,0.6672175527,11.42398167,12.901875500000001,0.6999999881,0.6999999881,1.676314831,0.03707885742,0.052098810669999995,0.01838323846,3
35786,1633709365402,372751,2,0.5320011973,14.28869915,11.88315105,0.6999999881,0.6999999881,1.61161232,3.0125641819999998,-0.09171591699,0.09005208312999999,2
35790,1633709365506,372660,2,0.760366559,6.692547321,-1.029424906,0.6999999881,0.6999999881,1.7930588719999998,4.861192703,0.0030255247840000003,-0.2241638303,3
35792,1633709365506,372695,2,0.5705484152,5.412582874,-0.6979749798999999,0.6118423343,0.4328339994,1.588207722,0.17453289030000002,0.027479594569999998,-0.0006468632491000001,3
35793,1633709365506,372748,3,0.5648663044,4.653416157,-1.281364441,1.604492188,0.732421875,1.540485382,6.023663998,0.028828563169999998,-0.0019131135199999998,3
35794,1633709365506,372662,2,0.6672175527,11.45363331,13.04576874,1.05308342,1.210963249,1.66681242,0.2420654297,0.06975843757,0.008479037322,3
35798,1633709365506,372760,2,0.6114408374,-13.06803036,9.348337172999999,0.6999999881,0.6999999881,1.654825687,5.272238255,0.8111327887,-1.294208527,2
35799,1633709365506,372751,2,0.5320011973,14.28516102,11.8864212,0.6999999881,0.6999999881,1.61161232,3.0125641819999998,-0.09697514772,0.08436225355,2
35804,1633709365607,372660,2,0.760366559,6.718603611,-1.033815265,0.6999999881,0.6999999881,1.7955856319999999,4.268785954,0.0123845106,-0.21427910030000002,3
35806,1633709365607,372695,2,0.5705484152,5.408893107999999,-0.7011486887999999,0.6999999881,0.6999999881,1.585768223,6.034650326,0.02232602797,-0.00048401844110000007,3
35807,1633709365607,372748,3,0.5648663044,4.636205673,-1.261970401,1.338867188,0.6748046875,1.5514798159999998,6.080060482,0.02620520256,-0.0016097992189999999,3
35808,1633709365607,372662,2,0.6672175527,11.47333145,13.10521412,0.9554222822,1.377975225,1.662380695,0.05209350586,0.052004318679999995,0.0019886635709999998,3
35814,1633709365607,372751,2,0.5320011973,14.27947807,11.89105415,0.6999999881,0.6999999881,1.61161232,3.0125641819999998,-0.1020926237,0.07809136807999999,2
35818,1633709365712,372660,2,0.760366559,6.71938324,-0.9853275418,0.6999999881,0.6999999881,1.689619541,4.770158768,0.038359243419999994,-0.1616143435,3
35820,1633709365712,372695,2,0.5405484438,5.426904678,-0.740522325,0.557533741,0.3088861704,1.5881721969999998,5.934119701,0.01460545044,-0.00029385188830000005,3
35821,1633709365712,372748,3,0.5870267749,4.6588516239999995,-1.206311107,1.629882813,0.697265625,1.566494465,6.035871029,0.029707523060000005,-0.001697477303,3
35822,1633709365712,372662,2,0.6672175527,11.43527699,12.94268703,0.6999999881,0.6999999881,1.476047039,4.549059391,0.03480054438,-0.10088942199999999,3
35827,1633709365712,372762,2,0.5614858866,-13.92195129,10.39843845,0.6999999881,0.6999999881,1.52345705,3.8911042210000004,-0.0007687243632999999,1.1499999999999999e-11,2
35828,1633709365712,372751,2,0.5320011973,14.2710495,11.89707184,0.6999999881,0.6999999881,1.61161232,3.0125641819999998,-0.1069553867,0.07128609717,2
35832,1633709365864,372660,2,0.760366559,6.758616924,-0.9674191475,0.6999999881,0.6999999881,1.788875341,5.018536568,0.06320463121,-0.1390153617,3
35834,1633709365864,372695,2,0.5405484438,5.424079895,-0.7270680070000001,0.6999999881,0.6999999881,1.589920521,0.5620074272,0.01553815138,-0.00028196713539999996,3
35835,1633709365864,372748,3,0.5870267749,4.648116589,-1.252635956,1.353515625,0.6982421875,1.566494465,5.693341732,0.03060310893,-0.0015826107699999999,3
35836,1633709365864,372662,2,0.6672175527,11.41768646,12.87889481,0.6999999881,0.6999999881,1.566194534,4.655596256,-0.019015483559999997,-0.1261792332,3
35842,1633709365864,372762,2,0.5614858866,-13.921978,10.39843941,0.6999999881,0.6999999881,1.52345705,3.8911042210000004,-0.0007686924655,1.43e-11,2
35845,1633709365969,372660,2,0.760366559,6.774820805,-0.9358050823,0.6999999881,0.6999999881,1.794379711,6.160631657000001,0.0893195793,-0.008618234657,3
35847,1633709365969,372695,2,0.5902193785000001,5.4274187089999995,-0.7342527509000001,0.6999999881,0.6999999881,1.58066082,0.4282178879,0.06441419572000001,0.038387954239999994,3
35848,1633709365969,372748,3,0.5870267749,4.621167183,-1.226948738,0.6821289063,1.309570313,1.5635750290000001,0.7885699272,0.06832588464,0.03357448801000001,3
35849,1633709365969,372662,2,0.6672175527,11.40026283,12.80840778,0.6999999881,0.6999999881,1.561254025,6.276059628,0.0689515993,-0.05690097436000001,3
35854,1633709365969,372750,2,0.6148211956,-17.23931885,10.18200779,0.6999999881,0.6999999881,1.77982235,1.219099045,2.129102945,5.802111626,2
35855,1633709365969,372751,2,0.5320011973,14.40726471,11.65574837,0.6999999881,0.6999999881,1.6635751719999998,6.213971615,0.025172311809999997,-0.0006713340408,2
35856,1633709366069,372660,2,0.760366559,6.799885272999999,-0.9470095634000001,0.6999999881,0.6999999881,1.7082386019999998,6.077623844,0.09551713616,-0.02809501439,3
35858,1633709366069,372695,2,0.5602194071,5.429977417000001,-0.7505056858,0.5707349181,0.3127817512,1.5847930909999999,5.934119701,0.04956976324,0.009847983717999999,3
35859,1633709366069,372748,3,0.5870267749,4.662684917,-1.24138093,1.567382813,0.7006835938,1.556276321,5.663068295,0.054736092689999995,0.008104088716,3
35860,1633709366069,372662,2,0.6672175527,11.40470791,12.82829285,0.6999999881,0.6999999881,1.563971519,4.732973576,0.018646614630000002,-0.10181143880000001,3
35863,1633709366069,372760,2,0.6255258322,-13.187864300000001,9.420459747,0.6999999881,0.6999999881,1.6487975119999998,4.585802555,-0.007824333385,-0.4038380086,3
35864,1633709366069,372762,2,0.5614858866,-13.87501049,10.40852928,0.6999999881,0.6999999881,1.532399654,1.333980083,0.06573040038,0.09187407047,2
35865,1633709366069,372750,2,0.6148211956,-17.18721008,10.35027504,0.6999999881,0.6999999881,1.77982235,1.325638294,1.5000457759999999,5.995618342999999,2
35866,1633709366069,372751,2,0.5320011973,14.40824318,11.6556654,0.6999999881,0.6999999881,1.6635751719999998,6.213971615,0.024963999169999997,-0.0033004404979999997,2
35868,1633709366190,372660,2,0.760366559,6.819279671,-0.9611560701999999,0.6999999881,0.6999999881,1.71256876,5.288072586,0.10131350160000001,-0.036265622819999996,3
35870,1633709366190,372695,2,0.5602194071,5.446903229,-0.7012479305,0.6999999881,0.6999999881,1.5872983930000002,6.238507748,0.08723099529999999,0.025398872790000002,3
35871,1633709366190,372748,3,0.5870267749,4.668911457,-1.266030669,1.495117188,0.7255859375,1.559404373,6.120587826,0.046237349510000005,0.0013706074100000001,3
35872,1633709366190,372662,2,0.6672175527,11.40576935,12.8350172,0.6999999881,0.6999999881,1.5610075,4.765062809,-0.017199374740000002,-0.1254953444,3
35875,1633709366190,372760,2,0.6255258322,-13.20723534,9.445968628,0.6999999881,0.6999999881,1.8977437019999999,4.511705875,-0.02539223805,-0.34496557710000003,3
35878,1633709366190,372762,2,0.5614858866,-13.87284851,10.41164398,0.6999999881,0.6999999881,1.532399654,1.333980083,0.06311415881,0.09369066357999999,2
35879,1633709366190,372750,2,0.6148211956,-17.14686966,10.56138039,0.6999999881,0.6999999881,1.77982235,1.439612389,0.8084490298999999,6.127315521,2
35881,1633709366295,372660,2,0.760366559,6.796913624,-0.9659293294,0.6999999881,0.6999999881,1.78548789,0.07567882538,0.09312085807,-0.008799257688,3
35883,1633709366295,372695,2,0.5602194071,5.46246624,-0.7601779699,0.6999999881,0.6999999881,1.582052946,5.836652279,0.10425935689999999,-0.004086196423,3
35884,1633709366295,372748,3,0.6012995839,4.661867619,-1.285078526,1.635742188,0.7211914063,1.542304039,5.7192206379999995,0.04741277918,-0.0005262733321,3
35885,1633709366295,372662,2,0.6672175527,11.41534615,12.81853676,0.6999999881,0.6999999881,1.5647125240000002,4.768114567,-0.02815622836,-0.13765801490000001,3
35888,1633709366295,372760,2,0.6255258322,-13.11469078,9.614821434,0.6999999881,0.6999999881,1.65678072,5.296373367,0.09452655911,-0.1861674786,3
35890,1633709366295,372751,2,0.5020012259000001,14.41637802,11.40611458,0.1315021515,0.46222019200000003,1.6031579969999998,4.188789845,0.017662957309999998,-0.1652535647,2
35891,1633709366295,372763,2,0.5847731233,-13.43750191,8.562500953999999,0.6999999881,0.6999999881,1.7267551419999998,5.958478451,1.6399999999999998e-08,-1.8300000000000002e-16,2
35892,1633709366295,372750,2,0.6148211956,-17.12151718,10.88570786,0.6999999881,0.6999999881,1.77982235,1.544955254,0.1596916467,6.178356647,2
35894,1633709366394,372660,2,0.760366559,6.788217545,-0.9580429792,0.6999999881,0.6999999881,1.802000999,0.03856945038,0.0810456574,-0.00010624399149999999,3
35896,1633709366394,372695,2,0.5602194071,5.399235725,-0.7539080977,0.6999999881,0.6999999881,1.582996368,5.7739081379999995,0.07642285526,-0.001709337113,3
35897,1633709366394,372748,3,0.4810396731,4.664816856,-1.3267138,1.074643373,0.6999999881,1.5633666519999998,5.991681576,0.06221767887,-0.001577387564,3
35898,1633709366394,372662,2,0.6672175527,11.4220171,12.86335564,0.6999999881,0.6999999881,1.472515106,6.197980404,0.056807499379999994,-0.043437536809999996,3
35900,1633709366394,372760,2,0.6255258322,-13.081134800000001,9.658503532000001,0.6999999881,0.6999999881,1.894565105,5.45750618,0.09496999532,-0.137244761,3
35902,1633709366394,372762,2,0.5857121348,-13.92401123,10.45157146,0.6999999881,0.6999999881,1.533657551,2.169917583,-0.02490871027,0.1328012496,2
35903,1633709366394,372751,2,0.5020012259000001,14.41646194,11.40094566,0.1315021515,0.46222019200000003,1.6031579969999998,4.188789845,-0.01330299024,-0.1656615883,2
35904,1633709366394,372763,2,0.5847731233,-13.43750381,8.562500953999999,0.6999999881,0.6999999881,1.7267551419999998,5.958478451,5.4600000000000006e-09,1.42e-16,2
35905,1633709366394,372750,2,0.6148211956,-17.13466072,11.33711052,0.6999999881,0.6999999881,1.77982235,1.653820515,-0.5125336647,6.159132481,2
35908,1633709366502,372660,2,0.760366559,6.775001049,-0.9647002816,0.6999999881,0.6999999881,1.801365852,0.03356933593999999,0.0666661486,0.002231831197,3
35910,1633709366502,372695,2,0.5602194071,5.395318508,-0.7321870327,0.6999999881,0.6999999881,1.577964783,5.7739081379999995,0.07748866826,-0.001216804842,3
35911,1633709366502,372748,2,0.38958403469999997,4.647092819,-1.353485584,1.093577504,0.6999999881,1.533501625,5.847150326,0.06530766934,-0.001980639761,3
